,Depot,"Geiranger, 6216 Geiranger","Storfjordvegen 550, 6260 Skodje","Sæbøvegen 26, 6165 Sæbø","Parkgata 2, 6003 Ålesund","Langsten, 6264 Tennfjord","Ålesund, 6002 Ålesund",Aursnes Kiosk & Bistro,"Blakstad, 6008 Ålesund",Brasserie Posten,"Digernes, 6057 Ellingsøy","Moa, 6010 Ålesund",LORKENESTORGET,Brygga Sportsbar,BROGATA 1,Bunnpris Hareid,"Ikornes, 6222 Ikornnes",Bunnpris Langevåg,Bunnpris Nørve,Bunnpris Olden,Bunnpris Sjøholt,SKAREGATA 1,Bunnpris Spjelkavik,Bunnpris Straumgjerde,NEDRE STRANDGATE 9,Bunnpris Ørsta,"Volda, 6100 Volda",Café Nova,Det Lille Napoli,KIRKEGATA 1 A,Gamle Blindheimsveg 25,Eurospar Hareid,LARSGÅRDSVEGEN 19,Eurospar Moa,Eurospar Sykkylven,Eurospar Ørsta,Rasmus Rønnebergs gate 21,"Ulsteinvik, 6065 Ulsteinvik","Fosnavåg, 6090 Fosnavåg","Sunde, 6030 Sunde",Fiskå Brygge Gjestgiveri,"Hareid, 6060 Hareid","Hatlane, 6008 Ålesund",Herøy omsorgssenter,Hjørundfjordheimen,KONGENS GATE 27,Innvik,Innvik Fjordhotell,"Hovdebygda, 6160 Hovdebygda",Joker Bellingen,Joker Fiksdal,Joker Flatraket,Joker Geiranger,Joker Gursken,Joker Larsnes,Joker Loen,Joker Sæbø,Joker Tomrefjord,Joker,Joker Åram,KaffeBaren AS,Kiwi Meieribygget Ørsta,SUNDGATA 8,Kiwi Skodje,Kiwi Volda,Kiwi Sykkylven,SKARBØVIKGATA 25,NØRVEGATA 23,SPJELKAVIKVEGEN 42,Kiwi Deknepollen,"Eggesbønes, 6008 Ålesund",NEDRE KLOKKERSUNDVEGEN 2,FLISNESVEGEN 1,"Kverve, 6008 Ålesund","Fiskarstrand, 6037 Eidsnes",Kiwi Stranda,Kiwi Stryn,Kiwi Ulsteinvik,"Valderøy, 6050 Valderøya",RASMUS RØNNEBERGS GATE 6,Kiwi Myrvåg,Kiwi Langevåg,NEDRE STRANDGATE 51,LERSTADVEGEN 545,Kiwi Vestnes,Kiwi Nordfjordeid,SMEDGARDEN 1,"Vallekrysset, 6013 Ålesund","Ørsta, 6150 Ørsta",KONGENS GATE 30,"Larsnes, 6098 Nerlandsøy",KEISER WILHELMS GATE 32,"Hjørungavåg, 6092 Fosnavåg",Meny Fosnavåg,LERSTADVEGEN 291,"Giske, 6050 Valderøya","Solavågen, 6240 Ørskog","HIG, 6010 Ålesund",KORSEGATA 4,POSTVEGEN 11,POSTVEGEN 17,POSTVEGEN 15,"Nordfjordeid, 6770 Nordfjordeid",Nærbutikken Norddal,Nærbutikken Rovde,Olebuda,Quality Hotel Waterfront,SORENSKRIVER BULLS GATE 7,RÅDSTUGATA 3B,"Rekkedal, 6210 Valldal",OLE THORESENS GATE 16,RASMUS RØNNEBERGS GATE 4,SOLAVÅGSEIDET 76,Spar Fiskåbygd,Spar Fosnavåg,Spar Hovdebygda,Spar Langevåg,Spar Raudeberg,Spjelkavikvegen 61,Spar Straumane,Spar Svingen,Spar Ulsteinvik,Spar Vartdal,Øvre Geilegrend 1,Esso Spjelkavik,St1 Vegsund,St1 Ørsta,"Ålesund, 6009 Ålesund",Storfjord kulturhus,Stranda Bakeri og Konditori,"Stranda, 6200 Stranda","Stranda, 6200 Stranda",Stranda omsorgssenter,"Sundgata 26, 6030 Sunde","Sykkylven, 6230 Sykkylven",Thon Hotel Baronen,Ulstein Arena,Ulstein sjukeheim,"Rådhuset, 6002 Ålesund","Fiskå, 6139 Fiskå",Volda omsorgssenter sjukeheim,"Ørsta, 6150 Ørsta","Åsehaugen 5, 6017 Ålesund"
Quality Hotel Waterfront,17234.4,108417.3,38939.3,65729.4,622.4,43355.3,356.5,26088.1,3113.4,108085.1,25412.9,11281.3,347.7,45460.3,1130.7,34858.9,29736.0,28300.4,3311.2,142511.2,39711.8,873.2,12537.9,36456.3,257.5,60963.2,71147.7,45393.0,60245.4,251.2,15101.0,34719.1,5467.4,11637.6,29178.1,60948.3,848.6,45155.3,71034.4,18982.0,92223.0,36332.8,3419.5,70456.1,85809.0,1103.9,159367.8,159661.9,64171.7,85955.1,51855.5,144257.2,108365.0,65431.5,70828.7,136442.8,85865.8,59869.7,166841.9,92572.0,45424.8,60653.2,1164.4,31490.3,71648.7,29386.0,2227.3,3454.5,12315.3,141178.2,5965.4,5889.3,17259.8,3287.7,25517.2,62601.9,126019.1,45024.5,2373.1,422.1,53825.8,27349.1,304.7,11612.5,65343.4,127460.8,7530.3,11430.6,60745.7,1070.8,73195.2,803.8,37188.0,72562.5,8314.0,14440.0,29642.9,11376.2,608.5,11124.6,10966.3,10969.1,128436.8,86872.7,91455.8,108146.7,0.0,1093.1,940.4,74090.1,2412.4,381.1,17841.3,91941.4,70953.0,64157.8,28000.1,149824.2,12623.4,47819.1,61171.0,43952.7,40584.0,9693.6,11890.0,14596.4,61087.8,744.4,62536.1,62618.6,62614.2,61449.4,61449.4,18985.4,29876.8,12594.3,45224.6,46169.1,807.1,94829.1,69848.7,60936.0,3984.4
SORENSKRIVER BULLS GATE 7,17158.9,108341.9,38863.9,65654.0,1170.2,43279.9,1033.9,26012.7,3038.0,108009.7,25337.5,11205.9,785.0,45384.9,2218.1,34783.5,29660.6,28225.0,3235.8,142435.8,39636.3,251.3,12462.5,36380.9,864.4,60887.8,71072.3,45317.6,60170.0,1054.5,15025.6,34643.7,5392.0,11562.2,29102.7,60872.9,644.8,45079.9,70959.0,18906.6,92147.6,36257.3,3344.1,70380.7,85733.6,185.5,159292.4,159586.4,64096.3,85879.7,51780.1,144181.8,108289.6,65356.1,70753.3,136367.4,85790.4,59794.3,166766.5,92496.6,45349.4,60577.8,993.0,31414.9,71573.3,29310.5,3314.7,3379.0,12239.9,141102.8,5890.0,5813.9,17184.4,3212.2,25441.8,62526.5,125943.7,44949.0,3460.5,665.3,53750.4,27273.7,1392.1,11537.1,65268.0,127385.4,7454.9,11355.2,60670.3,152.3,73119.8,719.5,37112.6,72487.1,8238.6,14364.6,29567.5,11300.7,721.4,11049.2,10890.9,10893.7,128361.4,86797.3,91380.4,108071.3,1087.4,0.0,776.7,74014.7,3499.8,706.3,17765.9,91866.0,70877.6,64082.4,27924.7,149748.8,12548.0,47743.7,61095.6,43877.3,40508.5,9618.2,11814.6,14521.0,61012.4,1831.8,62460.7,62543.2,62538.8,61374.0,61374.0,18910.0,29801.4,12518.9,45149.2,46093.7,540.5,94753.7,69773.3,60860.6,3909.0
RÅDSTUGATA 3B,16439.6,107622.5,38144.6,64934.7,1003.0,42560.6,866.6,25293.3,2318.7,107290.4,24618.2,10486.6,617.8,44665.6,2050.9,34064.2,28941.3,27505.7,2516.4,141716.4,38917.0,615.5,11743.2,35661.5,697.1,60168.5,70353.0,44598.2,59450.7,887.2,14306.2,33924.3,4672.7,10842.9,28383.4,60153.6,573.8,44360.6,70239.6,18187.2,91428.2,35538.0,2624.8,69661.4,85014.2,1038.2,158573.1,158867.1,63377.0,85160.4,51060.8,143462.5,107570.3,64636.8,70034.0,135648.0,85071.1,59075.0,166047.2,91777.3,44630.0,59858.5,273.6,30695.6,70854.0,28591.2,3147.4,2659.7,11520.6,140383.5,5170.7,5094.5,16465.1,2492.9,24722.5,61807.2,125224.3,44229.7,3293.3,643.7,53031.0,26554.4,1224.8,10817.8,64548.7,126666.0,6735.6,10635.8,59950.9,1005.0,72400.4,333.5,36393.2,71767.7,7519.3,13645.3,28848.2,10581.4,387.4,10329.9,10171.6,10174.4,127642.0,86077.9,90661.1,107352.0,920.1,781.4,0.0,73295.4,3332.5,633.8,17046.5,91146.7,70158.3,63363.0,27205.3,149029.5,11828.7,47024.4,60376.3,43158.0,39789.2,8898.8,11095.3,13801.7,60293.0,1664.6,61741.4,61823.9,61819.4,60654.7,60654.7,18190.6,29082.1,11799.6,44429.9,45374.3,741.3,94034.4,69054.0,60141.3,3189.6
"Rekkedal, 6210 Valldal",69229.6,38893.4,37700.1,100217.2,74101.5,64543.6,73965.1,61413.4,71237.8,38561.3,49708.0,70246.3,73716.3,97455.5,75149.4,86854.1,40729.9,80295.6,71240.4,102277.5,34675.2,73905.9,63831.5,33662.5,73795.6,112958.5,93666.4,97388.2,112240.6,73985.7,64664.9,86714.3,69550.2,63822.7,41165.1,112943.5,73704.0,97150.6,123029.6,70977.2,145051.6,88328.0,71747.1,122451.4,69625.4,74136.7,119134.2,119428.2,100847.1,69459.2,77340.8,153219.4,38841.1,117426.7,122823.9,96209.1,69485.8,69338.9,126608.3,144567.2,97420.0,112648.5,72926.5,44561.5,93491.0,41000.6,76245.9,71383.7,63608.9,150140.4,70048.3,68833.7,62440.4,71615.2,77512.5,7801.4,85785.4,97019.7,76391.8,73742.2,105821.0,79344.3,74323.4,62541.5,57261.3,98987.6,68248.0,63425.8,112740.9,74103.6,125190.4,73432.1,89183.2,124557.7,66512.9,85163.2,46984.8,64513.2,73486.0,63650.4,63492.1,63494.9,99206.7,17348.8,116690.9,38622.9,74018.7,73911.6,73179.8,0.0,76431.1,73732.3,69836.5,144770.1,122948.2,100833.2,79995.3,158786.4,63715.3,99814.4,9615.2,95947.9,92579.2,65898.8,63030.7,66591.6,113083.0,74763.1,7762.0,7598.0,7593.6,9035.5,9035.5,70980.6,41041.2,63744.4,97219.8,98164.3,73839.9,147657.8,94854.7,112931.3,72108.7
OLE THORESENS GATE 16,19644.9,110827.8,41349.9,68139.9,2966.6,45765.8,2692.3,28498.6,5524.0,110495.7,27823.4,13691.9,2758.2,47870.9,1318.4,37269.5,32146.5,30710.9,5721.7,144921.7,42122.3,3283.7,14948.5,38866.8,2668.0,63373.8,73558.2,47803.5,62655.9,2595.4,17511.5,37129.6,7877.9,14048.1,31588.7,63358.8,3259.1,47565.9,73444.9,21392.5,94633.5,38743.3,5830.1,72866.7,88219.5,3514.5,161778.4,162072.4,66582.2,88365.6,54266.1,146667.7,110775.6,67842.0,73239.3,138853.3,88276.4,62280.3,169252.4,94982.5,47835.3,63063.8,3574.9,33900.8,74059.2,31796.5,495.1,5865.0,14725.9,143588.8,8375.9,8299.8,19670.4,5698.2,27927.8,65012.4,128429.6,47435.0,887.4,2832.7,56236.3,29759.6,2105.9,14023.0,67753.9,129871.3,9940.8,13841.1,63156.2,3481.3,75605.7,3214.3,39598.5,74973.0,10724.5,16850.5,32053.4,13786.7,3019.0,13535.2,13376.8,13379.6,130847.3,89283.2,93866.4,110557.3,2410.5,3503.6,3350.9,76500.7,0.0,2791.6,20251.8,94352.0,73363.5,66568.3,30410.6,152234.7,15034.0,50229.7,63581.5,46363.3,42994.5,12104.1,14300.5,17007.0,63498.3,2054.2,64946.7,65029.1,65024.7,63860.0,63860.0,21395.9,32287.4,15004.9,47635.1,48579.6,3217.6,97239.7,72259.2,63346.6,6394.9
RASMUS RØNNEBERGS GATE 4,16948.0,108130.9,38652.9,65443.0,463.9,43068.9,327.5,25801.7,2827.0,107798.8,25126.5,10995.0,78.7,45174.0,1511.8,34572.6,29449.6,28014.0,3024.8,142224.8,39425.4,492.1,12251.6,36169.9,158.0,60676.9,70861.3,45106.6,59959.0,348.1,14814.6,34432.7,5181.0,11351.2,28891.8,60661.9,467.5,44869.0,70748.0,18695.6,91936.6,36046.4,3133.2,70169.8,85522.6,722.9,159081.5,159375.5,63885.3,85668.7,51569.1,143970.8,108078.6,65145.1,70542.3,136156.4,85579.5,59583.4,166555.5,92285.6,45138.4,60366.9,965.7,31203.9,71362.3,29099.6,2608.3,3168.1,12029.0,140891.9,5679.0,5602.9,16973.5,3001.3,25230.9,62315.5,125732.7,44738.1,2754.2,41.0,53539.4,27062.7,685.8,11326.1,65057.0,127174.4,7243.9,11144.2,60459.3,689.7,72908.8,517.4,36901.6,72276.1,8027.6,14153.6,29356.5,11089.8,322.1,10838.3,10679.9,10682.7,128150.4,86586.3,91169.5,107860.4,381.1,712.0,749.4,73803.8,2793.5,0.0,17554.9,91655.1,70666.6,63871.4,27713.7,149537.8,12337.1,47532.8,60884.6,43666.4,40297.6,9407.2,11603.6,14310.0,60801.4,1125.5,62249.8,62332.2,62327.8,61163.1,61163.1,18699.0,29590.5,12308.0,44938.2,45882.7,426.0,94542.8,69562.3,60649.7,3698.0
SOLAVÅGSEIDET 76,3448.1,104031.5,28362.5,47888.1,17907.4,38672.1,17771.0,15511.3,15043.7,103699.3,21027.1,25810.5,17522.2,27619.1,18955.3,17017.7,19159.2,10459.2,15046.3,124669.9,35325.9,17711.8,6390.4,25879.4,17601.5,43122.0,53306.4,27551.7,42404.1,17791.6,4524.1,16877.8,13356.1,6465.0,18601.3,43107.0,17509.9,27314.1,53193.1,1140.7,74381.7,18491.5,15553.0,52614.9,67967.7,17942.6,141526.6,141820.6,46330.4,68113.9,47172.3,126416.0,103979.2,47590.2,52987.5,118601.5,68024.6,55186.5,149000.7,74730.8,27583.5,42812.0,16732.4,27104.5,53807.4,18809.1,20051.8,15189.6,6390.5,123337.0,13854.2,12230.5,6683.0,15421.1,7676.0,52025.1,108177.8,27183.2,20197.7,17548.1,35984.5,9507.9,18129.3,7774.7,60957.6,109619.5,11006.2,6770.5,42904.4,17909.4,55353.9,17238.0,19346.7,54721.2,9909.7,28969.1,23018.8,6554.6,17291.9,7456.3,7298.0,7300.8,110595.5,82486.9,73614.6,103760.9,17824.6,17717.5,16985.7,69704.3,20237.0,17538.2,0.0,74100.2,53111.8,46316.5,10158.8,131983.0,6224.1,29977.9,50594.2,26111.5,22742.7,8744.0,6833.4,4019.6,43246.5,18569.0,51959.3,52041.8,52037.3,50872.6,50872.6,1144.1,19300.0,6195.0,27383.4,28327.8,17645.8,76987.9,52007.4,43094.8,15914.6
Spar Fiskåbygd,77878.5,186536.6,123068.2,63710.5,92337.7,113102.4,92201.3,89941.6,89474.0,186419.0,95457.4,100240.8,91952.5,48544.6,93385.6,57679.0,111752.2,80295.3,89476.6,127788.0,109756.3,92142.1,80820.7,117253.2,92031.9,59291.6,51942.7,48592.2,59406.1,92222.0,78954.5,57617.3,87786.5,80895.4,112187.5,58729.9,91940.2,48573.2,56226.2,75357.4,413.7,58621.3,89983.3,55647.9,76710.1,92372.9,144644.7,144938.7,55758.0,76856.2,121602.6,54692.1,186484.3,26702.1,21206.8,121719.6,76766.9,129616.8,116107.3,15789.8,48601.9,58945.8,91162.7,101534.8,51767.3,112022.9,94482.2,89619.9,80820.8,51613.2,88284.5,86660.9,81113.3,89851.4,77512.2,137202.5,111295.9,48247.5,94628.0,91978.4,39017.6,79344.0,92559.6,82205.0,135387.9,66024.6,85436.5,81200.8,59041.5,92339.8,24889.2,91668.3,55191.0,57754.3,84340.0,103399.5,97449.2,80984.9,91722.2,81886.7,81728.3,81731.1,66346.0,215379.5,28181.2,186357.4,92254.9,92147.8,91416.0,144732.1,94667.3,91968.5,74430.3,0.0,56144.8,55744.1,79995.0,60259.1,80654.4,46678.5,136659.9,49253.4,78995.2,83174.3,81263.8,78449.9,58648.9,92999.3,137136.7,137219.2,137214.8,136050.0,136050.0,75360.8,112063.6,80625.3,48775.1,47968.3,92076.1,3055.2,51031.1,58762.0,90344.9
Spar Fosnavåg,56889.9,179153.4,81804.2,50706.3,71349.1,92113.8,71212.7,68953.0,68485.4,179035.8,74468.8,79252.2,70963.9,27556.0,72397.0,36690.4,72600.9,59306.7,68488.0,120404.9,88767.7,71153.5,59832.1,79321.2,71043.3,46287.4,47068.7,27603.5,46402.0,71233.4,57965.9,36628.7,66797.9,59906.8,72043.0,45725.8,70951.6,27584.6,137.1,54368.8,56411.9,37632.7,68994.7,680.6,69510.6,71384.3,137261.5,137555.5,43910.5,69656.8,100614.0,108446.2,179101.1,29620.5,35017.7,114336.4,69567.5,108628.2,144735.6,56761.0,27613.3,45941.7,70174.1,80546.2,47569.6,72250.8,73493.6,68631.3,59832.2,105367.2,67295.9,65672.3,60124.7,68862.8,56523.6,133004.8,103912.7,27258.9,73639.4,70989.8,17679.1,58355.4,71571.0,61216.4,114399.3,105354.4,64447.9,60212.2,46037.4,71351.2,37384.2,70679.7,34202.4,1642.5,63351.4,82410.9,76460.6,59996.3,70733.6,60898.1,60739.7,60742.5,106330.4,135928.6,67376.8,178974.2,71266.3,71159.2,70427.4,123146.0,73678.7,70979.9,53441.7,56130.4,0.0,43896.6,59006.4,114013.2,59665.8,25689.9,132462.2,28264.8,65991.0,62185.7,60275.2,57461.3,45644.8,72010.7,132939.1,133021.6,133017.1,131852.4,131852.4,54372.2,72741.7,59636.7,27786.5,26979.7,71087.5,59018.1,45769.7,45757.9,69356.3
Spar Hovdebygda,49705.5,139467.4,67662.7,8305.0,64164.8,84929.5,64028.4,59689.0,61301.1,139349.9,67284.5,72067.9,63779.6,30507.3,65212.7,39641.8,56346.8,56527.1,61303.7,80718.9,81583.4,63969.2,52647.8,61847.8,63859.0,3886.1,7382.7,30554.9,4000.7,64049.1,50781.5,39580.0,59613.6,52722.4,56782.0,3324.5,63767.3,30535.9,44001.4,45522.1,56051.5,40584.0,61810.4,43423.2,27109.3,64200.0,97575.5,97869.6,267.3,27255.5,93429.7,119900.3,139415.2,38398.5,43795.7,74650.5,27166.2,101443.9,105049.6,69554.7,30564.6,3540.4,62989.8,73361.9,7883.7,56617.5,66309.3,61447.0,52647.9,116821.3,60111.6,58487.9,52940.4,61678.5,53744.0,93318.9,64226.8,30210.2,66455.1,63805.5,26792.8,55575.8,64386.7,54032.1,107215.0,65668.5,57263.6,53027.9,3636.1,64166.9,46162.2,63495.4,37153.7,45529.5,56167.1,75226.6,69276.3,52812.0,63549.3,53713.7,53555.4,53558.2,66644.5,114561.0,27690.9,139288.2,64082.0,63974.9,63243.1,100848.4,66494.4,63795.6,46257.4,55770.0,43920.0,0.0,56226.8,125467.3,52481.5,28641.2,92776.2,31216.1,23589.7,55001.4,53090.8,50277.0,3243.5,64826.4,93253.1,93335.6,93331.1,92166.4,92166.4,45525.5,56658.1,52452.4,30737.8,29931.1,63903.2,58657.7,6083.7,3356.6,62172.0
Spar Langevåg,13613.0,114196.4,38527.4,57839.4,28072.3,48837.0,27935.9,25676.1,25208.6,113864.2,31192.0,35975.4,27687.1,33158.1,29120.2,22556.7,29324.1,702.3,25211.2,134621.2,45490.8,27876.7,16555.3,36044.3,27766.4,53073.3,63257.7,33090.7,52355.4,27956.5,14689.0,22416.8,23521.0,16629.9,28766.2,53058.3,27674.8,32853.1,58732.1,11092.0,79920.7,24030.5,25717.9,58153.9,77919.0,28107.5,151477.9,151771.9,56281.7,78065.1,57337.2,131955.0,114144.1,53129.3,58526.5,128552.8,77975.9,65351.4,158951.9,80269.8,33122.5,52763.3,26897.3,37269.4,63758.7,28974.0,30216.7,25354.5,16555.4,128876.0,24019.0,22395.4,16847.9,25586.0,2646.1,62190.0,118129.1,32722.2,30362.6,27713.0,41523.5,664.0,28294.1,17939.6,71122.5,119570.8,21171.1,16935.4,52855.7,28074.3,60893.0,27402.9,24885.7,60260.2,20074.6,39134.0,33183.7,16719.5,27456.8,17621.2,17462.9,17465.7,120546.8,92651.8,83565.9,113925.8,27989.5,27882.4,27150.6,79869.2,30401.8,27703.1,10164.9,79639.2,58650.8,56267.8,0.0,137522.0,16389.0,35516.9,60759.1,31650.5,32694.0,18908.9,16998.3,14184.5,53197.8,28733.9,62124.2,62206.7,62202.2,61037.5,61037.5,11095.4,29464.9,16359.9,32922.4,33866.8,27810.7,82526.9,61958.7,53046.1,26079.5
Spar Raudeberg,153528.2,180632.2,176197.5,124847.1,167987.5,188752.2,167851.1,182569.5,165123.8,180514.6,171107.2,175890.6,167602.3,106421.4,169035.4,115555.8,179227.4,160349.9,165126.4,121883.6,185406.1,167791.9,156470.5,172159.9,167681.6,107708.8,100360.0,106468.9,107823.4,167871.8,154604.2,115494.0,163436.2,156545.1,179662.6,107147.2,167590.0,106450.0,114103.0,149344.8,60559.2,116498.1,165633.1,113524.7,131412.0,168022.7,138740.3,139034.3,104175.3,131558.2,197252.4,21083.3,180579.9,84578.9,79083.6,115815.2,131468.9,205266.6,110202.9,75900.0,106478.7,107363.1,166812.5,177184.6,100184.6,179498.0,170131.9,165269.7,156470.6,8833.0,163934.3,162310.6,156763.1,165501.2,157566.7,151242.6,105391.5,106124.2,170277.8,167628.2,96894.3,159398.6,168209.4,157854.8,211037.7,60120.2,161086.3,156850.6,107458.8,167989.6,82766.0,167318.1,113067.8,115631.0,159989.8,179049.3,173098.9,156634.7,167372.0,157536.4,157378.1,157380.9,60441.6,209475.1,86058.0,180453.0,167904.7,167797.6,167065.8,158772.2,170317.1,167618.3,150080.1,60277.7,114021.6,104161.4,160049.5,0.0,156304.2,104555.3,150700.0,107130.2,127412.4,158824.1,156913.5,154099.7,107066.2,168649.1,151176.9,151259.4,151254.9,150090.2,150090.2,149348.2,179538.7,156275.1,106651.9,105845.1,167725.9,63165.4,99448.4,107179.3,165994.7
Spjelkavikvegen 61,5632.3,97778.7,27337.3,54127.3,12613.4,32419.3,12477.0,14486.0,9749.7,97446.5,14774.3,20516.5,12228.2,33858.3,13661.3,23256.9,18133.9,16698.3,9752.3,130909.1,29073.1,12417.8,166.3,24854.2,12307.5,49361.2,59545.6,33790.9,48643.3,12497.6,3498.9,23117.0,8062.1,1171.0,17576.1,49346.2,12215.9,33553.3,59432.3,7379.9,80620.9,24730.7,10259.0,58854.1,74206.9,12648.6,147765.8,148059.8,52569.6,74353.1,40919.5,132655.1,97726.4,53829.4,59226.7,124840.7,74263.8,48933.7,155239.9,80969.9,33822.7,49051.2,11438.4,20851.7,60046.6,17783.9,14757.8,9895.6,166.4,129576.2,8560.1,6936.5,5657.8,10127.1,13915.2,50999.8,114417.0,33422.4,14903.7,12254.1,42223.7,15747.0,12835.2,1603.8,54704.8,115858.7,5712.2,1280.7,49143.6,12615.4,61593.1,11944.0,25585.9,60960.4,4615.7,23675.1,19004.3,1260.6,11997.9,2162.3,2004.0,2006.8,116834.7,76234.1,79853.8,97508.1,12530.6,12423.5,11691.7,63451.5,14942.9,12244.2,6239.2,80339.4,59350.9,52555.7,16398.0,138222.1,0.0,36217.1,49568.9,32350.7,28981.9,3450.0,657.5,2994.4,49485.7,13275.0,50934.1,51016.5,51012.1,49847.4,49847.4,7383.3,18274.8,29.1,33622.5,34567.0,12351.8,83227.1,58246.6,49334.0,10620.6
Spar Straumane,33739.9,163944.3,58654.3,35497.2,48199.2,68963.9,48062.8,45803.0,45335.4,163826.7,51318.9,56102.3,47814.0,4406.0,49247.1,13540.5,49451.0,36156.8,45338.1,105195.8,65617.7,48003.6,36682.2,56171.2,47893.3,31078.4,31859.6,4453.6,31192.9,48083.4,34815.9,13478.7,43647.9,36756.8,48893.1,30516.7,47801.7,4434.7,25734.4,31218.9,46923.0,14482.8,45844.8,25156.2,54301.6,48234.4,122052.4,122346.4,28701.4,54447.7,77464.1,98957.2,163892.1,20131.5,25528.7,99127.4,54358.4,85478.3,129526.5,47272.0,4463.4,30732.6,47024.1,57396.3,32360.6,49100.9,50343.6,45481.4,36682.3,95878.3,44145.9,42522.3,36974.8,45712.9,33373.6,82316.9,88703.7,4108.9,50489.5,47839.9,8525.8,35205.5,48421.0,38066.5,91249.4,90145.4,41298.0,37062.3,30828.3,48201.2,27895.2,47529.8,11052.5,27262.5,40201.5,59260.9,53310.6,36846.4,47583.7,37748.1,37589.8,37592.6,91121.4,112778.6,52167.7,163765.1,48116.4,48009.3,47277.4,99996.1,50528.7,47830.0,30291.8,46641.4,25653.0,28687.5,35856.5,104524.2,36515.9,0.0,80886.0,5114.9,50781.9,39035.8,37125.2,34311.4,30435.7,48860.8,82251.1,82333.6,82329.1,81164.4,81164.4,31222.3,49591.8,36486.8,4636.5,3829.8,47937.6,49529.2,30560.6,30548.8,46206.4
Spar Svingen,50306.2,44872.3,28758.7,92145.0,61163.2,72386.5,61026.8,35130.7,58299.4,44540.1,54741.5,69066.2,60777.9,78532.2,62211.1,67930.8,31788.5,61372.2,58302.1,94205.3,62054.8,60967.6,49646.1,24721.1,60857.3,94538.4,85594.2,78464.8,94377.8,61047.4,46454.5,67790.9,56611.9,49720.8,32223.7,93936.6,60765.6,78227.2,132683.5,52053.8,136979.4,69404.6,58808.7,132105.3,61553.2,61198.4,111062.0,111356.0,92774.9,61387.0,80886.7,145147.2,44820.0,127080.6,132477.9,88136.9,61413.6,88900.9,118536.1,150482.6,78496.6,94192.7,59988.1,56571.1,85418.8,32059.2,63307.6,58445.3,49646.2,142068.3,57109.9,55486.3,44230.0,58676.8,58589.1,2085.6,77713.2,78096.3,63453.5,60803.9,115474.9,60420.9,61385.0,51030.4,63240.2,90915.4,54261.9,50026.3,93803.6,61165.2,134844.3,60493.7,70259.8,134211.6,53165.4,72224.9,50676.6,49810.4,60547.6,50712.1,50553.7,50556.5,91134.5,23327.7,108618.7,44601.7,61080.3,60973.2,60241.4,9615.2,63492.7,60793.9,50913.1,136697.9,132602.1,92761.0,61071.9,150714.2,49479.8,80891.0,0.0,77024.6,62983.3,51999.7,50089.2,46785.3,93932.6,61824.8,2019.8,2102.3,2097.8,895.3,895.3,52057.2,32099.8,49450.7,78296.4,79240.9,60901.5,139585.6,86782.5,94026.5,59170.3
Spar Ulsteinvik,29893.5,130476.8,54807.8,38080.3,44352.8,65117.4,44216.4,41956.6,41489.0,130144.7,47472.5,52255.8,43967.5,1596.5,45400.7,9694.1,45604.5,32310.4,41491.7,107778.8,61771.3,44157.2,32835.7,52324.8,44046.9,33661.4,34442.6,1529.1,33775.9,44237.0,30969.5,9632.3,39801.5,32910.4,45046.7,33099.7,43955.3,1291.5,28317.4,27372.4,49506.0,10636.3,41998.3,27739.2,56884.6,44388.0,124635.5,124929.5,31284.4,57030.7,73617.6,101540.2,130424.6,22714.5,28111.8,101710.4,56941.5,81631.9,132109.5,49855.1,1560.9,33315.6,43177.7,53549.9,34943.6,45254.5,46497.2,41634.9,32835.8,98461.3,40299.5,38675.9,33128.4,41866.4,29527.2,78470.4,91286.7,1719.6,46643.1,43993.5,11108.8,31359.1,44574.6,34220.0,87403.0,92728.4,37451.6,33215.9,33411.4,44354.8,30478.2,43683.3,7206.0,29845.5,36355.0,55414.5,49464.2,33000.0,43737.2,33901.7,33743.3,33746.1,93704.4,108932.2,54750.8,130206.3,44269.9,44162.8,43431.0,96149.7,46682.3,43983.5,26445.3,49224.5,28236.1,31270.5,32010.0,107107.2,32669.4,5102.2,77039.5,0.0,53365.0,35189.3,33278.8,30464.9,33018.7,45014.4,78404.7,78487.1,78482.7,77318.0,77318.0,27375.8,45745.4,32640.3,1360.7,2733.6,44091.1,52112.2,33143.6,33131.8,42359.9
