,Depot,"Geiranger, 6216 Geiranger","Storfjordvegen 550, 6260 Skodje","Sæbøvegen 26, 6165 Sæbø","Parkgata 2, 6003 Ålesund","Langsten, 6264 Tennfjord","Ålesund, 6002 Ålesund",Aursnes Kiosk & Bistro,"Blakstad, 6008 Ålesund",Brasserie Posten,"Digernes, 6057 Ellingsøy","Moa, 6010 Ålesund",LORKENESTORGET,Brygga Sportsbar,BROGATA 1,Bunnpris Hareid,"Ikornes, 6222 Ikornnes",Bunnpris Langevåg,Bunnpris Nørve,Bunnpris Olden,Bunnpris Sjøholt,SKAREGATA 1,Bunnpris Spjelkavik,Bunnpris Straumgjerde,NEDRE STRANDGATE 9,Bunnpris Ørsta,"Volda, 6100 Volda",Café Nova,Det Lille Napoli,KIRKEGATA 1 A,Gamle Blindheimsveg 25,Eurospar Hareid,LARSGÅRDSVEGEN 19,Eurospar Moa,Eurospar Sykkylven,Eurospar Ørsta,Rasmus Rønnebergs gate 21,"Ulsteinvik, 6065 Ulsteinvik","Fosnavåg, 6090 Fosnavåg","Sunde, 6030 Sunde",Fiskå Brygge Gjestgiveri,"Hareid, 6060 Hareid","Hatlane, 6008 Ålesund",Herøy omsorgssenter,Hjørundfjordheimen,KONGENS GATE 27,Innvik,Innvik Fjordhotell,"Hovdebygda, 6160 Hovdebygda",Joker Bellingen,Joker Fiksdal,Joker Flatraket,Joker Geiranger,Joker Gursken,Joker Larsnes,Joker Loen,Joker Sæbø,Joker Tomrefjord,Joker,Joker Åram,KaffeBaren AS,Kiwi Meieribygget Ørsta,SUNDGATA 8,Kiwi Skodje,Kiwi Volda,Kiwi Sykkylven,SKARBØVIKGATA 25,NØRVEGATA 23,SPJELKAVIKVEGEN 42,Kiwi Deknepollen,"Eggesbønes, 6008 Ålesund",NEDRE KLOKKERSUNDVEGEN 2,FLISNESVEGEN 1,"Kverve, 6008 Ålesund","Fiskarstrand, 6037 Eidsnes",Kiwi Stranda,Kiwi Stryn,Kiwi Ulsteinvik,"Valderøy, 6050 Valderøya",RASMUS RØNNEBERGS GATE 6,Kiwi Myrvåg,Kiwi Langevåg,NEDRE STRANDGATE 51,LERSTADVEGEN 545,Kiwi Vestnes,Kiwi Nordfjordeid,SMEDGARDEN 1,"Vallekrysset, 6013 Ålesund","Ørsta, 6150 Ørsta",KONGENS GATE 30,"Larsnes, 6098 Nerlandsøy",KEISER WILHELMS GATE 32,"Hjørungavåg, 6092 Fosnavåg",Meny Fosnavåg,LERSTADVEGEN 291,"Giske, 6050 Valderøya","Solavågen, 6240 Ørskog","HIG, 6010 Ålesund",KORSEGATA 4,POSTVEGEN 11,POSTVEGEN 17,POSTVEGEN 15,"Nordfjordeid, 6770 Nordfjordeid",Nærbutikken Norddal,Nærbutikken Rovde,Olebuda,Quality Hotel Waterfront,SORENSKRIVER BULLS GATE 7,RÅDSTUGATA 3B,"Rekkedal, 6210 Valldal",OLE THORESENS GATE 16,RASMUS RØNNEBERGS GATE 4,SOLAVÅGSEIDET 76,Spar Fiskåbygd,Spar Fosnavåg,Spar Hovdebygda,Spar Langevåg,Spar Raudeberg,Spjelkavikvegen 61,Spar Straumane,Spar Svingen,Spar Ulsteinvik,Spar Vartdal,Øvre Geilegrend 1,Esso Spjelkavik,St1 Vegsund,St1 Ørsta,"Ålesund, 6009 Ålesund",Storfjord kulturhus,Stranda Bakeri og Konditori,"Stranda, 6200 Stranda","Stranda, 6200 Stranda",Stranda omsorgssenter,"Sundgata 26, 6030 Sunde","Sykkylven, 6230 Sykkylven",Thon Hotel Baronen,Ulstein Arena,Ulstein sjukeheim,"Rådhuset, 6002 Ålesund","Fiskå, 6139 Fiskå",Volda omsorgssenter sjukeheim,"Ørsta, 6150 Ørsta","Åsehaugen 5, 6017 Ålesund"
RASMUS RØNNEBERGS GATE 4,1295.0,7385.3,3233.6,5561.3,57.3,2726.9,45.4,2417.5,223.7,7324.5,1641.4,817.2,15.1,4096.7,150.3,3316.9,2676.6,2081.1,246.2,9979.4,2526.4,52.7,941.2,3114.7,25.2,4876.2,5621.4,4093.8,4752.8,43.4,1088.3,3306.8,384.7,854.1,2609.6,4829.3,53.5,4060.9,5706.1,1334.9,8726.7,3511.3,256.9,5653.0,6452.0,80.6,10972.1,11004.1,5069.1,6462.8,3313.4,11774.3,7366.8,5285.6,5620.9,9519.3,6448.8,3916.9,11482.0,8763.1,4106.0,4797.8,100.6,2027.2,5646.7,2644.8,249.2,267.5,902.5,11648.8,460.3,423.4,1204.8,276.2,1841.4,4744.1,8848.5,4038.7,303.6,3.8,4582.0,1997.1,67.7,849.1,3990.9,8944.7,594.8,815.0,4804.7,75.8,5845.6,66.7,3540.4,5855.0,554.0,1055.6,1970.9,820.6,50.1,824.4,791.8,796.0,8972.7,6123.6,7899.8,7329.9,40.1,75.1,85.0,4899.7,298.7,0.0,1216.5,8669.0,5692.8,5083.7,2058.3,12283.1,894.4,4180.2,4600.5,3973.9,3568.7,674.4,869.0,1025.1,4846.6,113.4,4740.1,4747.1,4746.5,4642.8,4642.8,1335.7,2708.6,891.8,4068.8,4085.8,64.5,8861.4,5489.0,4831.8,312.5
SOLAVÅGSEIDET 76,337.4,7031.5,2485.4,4344.8,1264.2,2406.9,1252.3,1669.3,1028.3,6970.7,1287.6,1764.3,1222.0,2880.2,1357.2,2100.4,1928.4,864.6,1033.6,8762.9,2172.6,1228.6,459.5,2366.5,1232.1,3659.7,4404.9,2877.3,3536.3,1250.3,340.1,2090.3,955.7,447.9,1861.4,3612.8,1219.1,2844.4,4489.6,118.4,7510.2,2294.8,1080.4,4436.5,5235.5,1256.5,9755.6,9787.6,3852.6,5246.3,2993.4,10557.8,7013.0,4069.1,4404.4,8302.8,5232.3,3596.9,10265.5,7546.6,2889.5,3581.3,1133.7,1673.4,4430.2,1896.6,1456.1,1054.9,436.8,10432.3,1031.3,988.0,456.6,1099.7,624.9,3995.9,7632.0,2822.2,1510.5,1218.6,3365.5,780.6,1274.6,540.8,3637.1,7728.2,928.8,459.7,3588.2,1251.7,4629.1,1183.6,2323.9,4638.5,775.6,2002.7,1575.8,463.2,1187.7,527.5,494.9,499.1,7756.2,5769.8,6683.3,6976.1,1247.0,1233.8,1164.8,4545.9,1505.6,1219.8,0.0,7452.5,4476.3,3867.2,841.8,11066.6,411.3,2963.7,3852.3,2757.4,2352.2,659.7,478.2,276.9,3630.1,1320.3,3991.9,3998.9,3998.3,3894.6,3894.6,119.2,1960.4,408.7,2852.3,2869.3,1240.4,7644.9,4272.5,3615.3,1117.1
Spar Fiskåbygd,7824.6,11311.0,9784.0,5575.6,8751.4,9894.1,8739.5,9156.5,8515.5,11264.8,8774.8,9251.5,8709.2,4837.8,8844.4,5426.7,9070.3,8083.4,8520.8,7901.6,9659.8,8715.8,7946.7,9434.9,8719.3,4933.1,4389.3,4844.2,4896.1,8737.5,7827.3,5423.5,8442.9,7935.1,9078.3,4846.1,8706.3,4839.3,5317.5,7586.4,80.2,5557.4,8567.6,5264.4,5899.5,8743.7,8894.3,8926.3,4625.1,5910.3,10480.6,3341.6,11292.5,3434.1,3078.9,7441.5,5896.3,11084.1,8496.7,1024.3,4849.4,4853.3,8620.9,9160.6,4388.2,9088.5,8943.3,8542.1,7924.0,3216.1,8518.5,8475.2,7943.8,8586.9,7843.7,9430.6,6770.7,4821.2,8997.7,8705.8,4193.4,7999.4,8761.8,8028.0,11124.3,4126.4,8416.0,7946.9,4861.7,8738.9,3419.6,8670.8,5272.3,5466.4,8262.8,9489.9,9063.0,7950.4,8674.9,8014.7,7982.1,7986.3,4141.6,12964.5,1759.9,11259.4,8734.2,8721.0,8652.0,11978.0,8992.8,8707.0,7487.2,0.0,5304.2,4639.7,8060.6,3850.4,7898.5,4689.0,9387.6,4897.3,6086.2,8146.9,7965.4,7764.1,4836.8,8807.5,9426.6,9433.6,9433.0,9329.3,9329.3,7587.2,9114.9,7895.9,4868.9,4790.6,8727.6,240.2,4306.8,4863.8,8604.3
Spar Fosnavåg,4846.2,10852.4,6994.2,3649.8,5773.0,6915.7,5761.1,6178.1,5537.1,10806.2,5796.4,6273.1,5730.8,1859.4,5866.0,2448.3,6437.2,5105.0,5542.4,7443.0,6681.4,5737.4,4968.3,6875.3,5740.9,3007.3,3021.6,1865.8,2970.3,5759.1,4848.9,2445.1,5464.5,4956.7,6370.2,2920.3,5727.9,1860.9,34.3,4608.0,5352.2,2579.0,5589.2,104.7,4449.4,5765.3,8435.7,8467.7,2708.2,4460.2,7502.2,8399.8,10833.9,1911.1,2246.4,6982.9,4446.2,8105.7,8945.6,5388.6,1871.0,2927.5,5642.5,6182.2,3046.9,6405.4,5964.9,5563.7,4945.6,8274.3,5540.1,5496.8,4965.4,5608.5,4865.3,8089.3,6312.1,1842.8,6019.3,5727.4,1195.8,5021.0,5783.4,5049.6,8145.9,6408.3,5437.6,4968.5,2935.9,5760.5,2471.1,5692.4,2293.9,194.3,5284.4,6511.5,6084.6,4972.0,5696.5,5036.3,5003.7,5007.9,6436.3,10278.6,5300.0,10800.8,5755.8,5742.6,5673.6,9054.7,6014.4,5728.6,4508.8,5294.5,0.0,2722.8,5082.2,8908.6,4920.1,1710.6,8046.3,1918.9,4160.4,5168.5,4987.0,4785.7,2911.0,5829.1,8085.3,8092.3,8091.7,7988.0,7988.0,4608.8,6469.2,4917.5,1890.5,1812.2,5749.2,5486.9,2889.2,2938.0,5625.9
Spar Hovdebygda,4191.7,8468.5,5231.4,1023.0,5118.5,6261.2,5106.6,4737.0,4882.6,8422.3,5141.9,5618.6,5076.3,1880.1,5211.5,2469.0,4517.7,4711.5,4887.9,5059.1,6026.9,5082.9,4313.8,4882.3,5086.4,380.5,637.7,1886.5,343.5,5104.6,4194.4,2465.8,4810.0,4302.2,4525.7,293.5,5073.4,1881.6,2744.6,3844.3,4685.8,2599.7,4934.7,2691.5,1822.6,5110.8,6051.8,6083.8,64.8,1833.4,6847.7,7230.1,8450.0,2324.1,2659.4,4599.0,1819.4,7451.2,6561.7,5501.7,1891.7,300.7,4988.0,5527.7,663.0,4535.9,5310.4,4909.2,4291.1,7104.6,4885.6,4842.3,4310.9,4954.0,4471.8,5705.4,3928.2,1863.5,5364.8,5072.9,1620.5,4627.5,5128.9,4395.1,7491.4,4024.4,4783.1,4314.0,309.1,5106.0,2884.1,5037.9,2314.6,2893.5,4629.9,5857.0,5430.1,4317.5,5042.0,4381.8,4349.2,4353.4,4052.4,9529.0,2916.1,8416.9,5101.3,5088.1,5019.1,8252.8,5359.9,5074.1,3854.3,4628.1,2731.3,0.0,4688.7,7738.9,4265.6,1731.3,5662.4,1939.6,1533.6,4514.0,4332.5,4131.2,284.2,5174.6,5701.4,5708.4,5707.8,5604.1,5604.1,3845.1,4562.3,4263.0,1911.2,1832.9,5094.7,4820.5,505.3,311.2,4971.4
Spar Langevåg,1188.1,7882.2,3336.1,5176.3,2114.9,3257.6,2103.0,2520.0,1879.0,7821.4,2138.3,2615.0,2072.7,3451.8,2207.9,2672.0,2779.1,85.0,1884.3,9594.4,3023.3,2079.3,1310.2,3217.2,2082.8,4491.2,5236.4,3448.9,4367.8,2101.0,1190.8,2661.9,1806.4,1298.6,2712.1,4444.3,2069.8,3416.0,5061.2,949.9,8081.8,2866.4,1931.1,5008.1,6067.0,2107.2,10587.1,10619.1,4684.1,6077.8,3844.1,11129.4,7863.7,4640.7,4976.0,9134.3,6063.8,4447.6,11097.0,8118.2,3461.1,4412.8,1984.4,2524.1,5261.7,2747.3,2306.8,1905.6,1287.5,11003.9,1882.0,1838.7,1307.3,1950.4,265.2,4846.6,8463.5,3393.8,2361.2,2069.3,3937.1,86.6,2125.3,1391.5,4487.8,8559.7,1779.5,1310.4,4419.7,2102.4,5200.7,2034.3,2895.5,5210.1,1626.3,2853.4,2426.5,1313.9,2038.4,1378.2,1345.6,1349.8,8587.7,6620.5,7514.8,7826.8,2097.7,2084.5,2015.5,5396.6,2356.3,2070.5,850.7,8024.1,5047.9,4698.7,0.0,11638.2,1262.0,3535.3,4703.0,3329.0,3183.7,1510.4,1328.9,1127.6,4461.6,2171.0,4842.6,4849.6,4849.0,4745.3,4745.3,950.7,2811.1,1259.4,3423.9,3440.9,2091.1,8216.5,5104.0,4446.8,1967.8
Spar Raudeberg,11190.5,10983.0,11231.5,7987.7,12117.3,13260.0,12105.4,11331.6,11881.4,10936.8,12140.7,12617.4,12075.1,8452.3,12210.3,9041.2,11112.3,11710.3,11886.7,7573.6,13025.7,12081.7,11312.6,10597.2,12085.2,7379.3,6835.5,8458.7,7342.3,12103.4,11193.2,9038.0,11808.8,11301.0,11120.3,7292.3,12072.2,8453.8,8932.0,10843.1,3920.9,9171.9,11933.5,8878.9,7977.6,12109.6,8566.3,8598.3,7071.3,7988.4,13846.5,1450.3,10964.5,7048.6,6693.4,7113.5,7974.4,14450.0,8168.7,4839.7,8463.9,7299.5,11986.8,12526.5,6834.4,11130.5,12309.2,11908.0,11289.9,688.7,11884.4,11841.1,11309.7,11952.8,11470.6,9314.7,6442.7,8435.7,12363.6,12071.7,7807.9,11626.3,12127.7,11393.9,14490.2,3798.4,11781.9,11312.8,7307.9,12104.8,7034.1,12036.7,8886.8,9080.9,11628.7,12855.8,12428.9,11316.3,12040.8,11380.6,11348.0,11352.2,3813.6,12636.5,5374.4,10931.4,12100.1,12086.9,12017.9,11862.1,12358.7,12072.9,10853.1,3863.2,8918.7,7085.9,11687.5,0.0,11264.4,8303.5,9271.7,8511.8,8532.4,11512.8,11331.3,11130.0,7283.0,12173.4,9310.7,9317.7,9317.1,9213.4,9213.4,10843.9,11156.9,11261.8,8483.4,8405.1,12093.5,4055.6,6753.0,7310.0,11970.2
Spjelkavikvegen 61,490.3,6667.2,2428.9,4756.6,936.7,2042.6,924.8,1612.8,700.8,6606.4,923.3,1436.8,894.5,3292.0,1029.7,2512.2,1871.9,1276.4,706.1,9174.7,1808.3,901.1,48.2,2310.0,904.6,4071.5,4816.7,3289.1,3948.1,922.8,283.6,2502.1,628.2,120.4,1804.9,4024.6,891.6,3256.2,4901.4,530.2,7922.0,2706.6,752.9,4848.3,5647.3,929.0,10167.4,10199.4,4264.4,5658.1,2629.1,10969.6,6648.7,4480.9,4816.2,8714.6,5644.1,3232.6,10677.3,7958.4,3301.3,3993.1,806.2,1309.1,4842.0,1840.1,1128.6,727.4,25.5,10844.1,703.8,660.5,400.1,772.2,1036.7,3939.4,8043.8,3234.0,1183.0,891.1,3777.3,1192.4,947.1,159.2,3272.8,8140.0,601.3,115.4,4000.0,924.2,5040.9,856.1,2735.7,5050.3,448.1,1675.2,1252.8,135.7,860.2,200.0,167.4,171.6,8168.0,5405.5,7095.1,6611.8,919.5,906.3,837.3,4181.6,1178.1,892.3,411.8,7864.3,4888.1,4279.0,1253.6,11478.4,0.0,3375.5,3795.8,3169.2,2764.0,332.2,70.7,220.4,4041.9,992.8,3935.4,3942.4,3941.8,3838.1,3838.1,531.0,1903.9,2.6,3264.1,3281.1,912.9,8056.7,4684.3,4027.1,789.6
Spar Straumane,3336.2,9855.5,5484.2,2652.9,4263.0,5405.7,4251.1,4668.1,4027.1,9809.3,4286.4,4763.1,4220.8,349.4,4356.0,938.3,4927.2,3595.0,4032.4,6446.1,5171.4,4227.4,3458.3,5365.3,4230.9,2010.4,2024.7,355.8,1973.4,4249.1,3338.9,935.1,3954.5,3446.7,4860.2,1923.4,4217.9,350.9,1719.1,3098.0,4739.7,1069.0,4079.2,1666.0,3452.5,4255.3,7438.8,7470.8,1711.3,3463.3,5992.2,7787.3,9837.0,1298.6,1633.9,5986.0,3449.3,6595.7,7948.7,4776.1,361.0,1930.6,4132.5,4672.2,2050.0,4895.4,4454.9,4053.7,3435.6,7661.8,4030.1,3986.8,3455.4,4098.5,3355.3,6994.7,5315.2,332.8,4509.3,4217.4,595.0,3511.0,4273.4,3539.6,6635.9,5411.4,3927.6,3458.5,1939.0,4250.5,1858.6,4182.4,783.9,1868.0,3774.4,5001.5,4574.6,3462.0,4186.5,3526.3,3493.7,3497.9,5439.4,8768.6,4303.1,9803.9,4245.8,4232.6,4163.6,7544.7,4504.4,4218.6,2998.8,4682.0,1705.8,1725.9,3572.2,8296.1,3410.1,0.0,6851.1,408.9,3163.5,3658.5,3477.0,3275.7,1914.1,4319.1,6990.7,6997.7,6997.1,6893.4,6893.4,3098.8,4959.2,3407.5,380.5,302.2,4239.2,4874.4,1892.3,1941.1,4115.9
Spar Svingen,3950.5,5355.4,2129.4,5896.0,4646.8,5292.5,4634.9,2229.5,4410.9,5294.6,4173.2,5146.9,4604.6,6752.2,4739.8,5972.4,2010.2,4736.6,4416.2,5884.1,4660.3,4611.2,3842.1,1495.1,4614.7,5893.2,5099.9,6749.3,5829.2,4632.9,3629.0,5962.3,4338.3,3830.5,2018.2,5784.2,4601.7,6716.4,8063.3,3990.4,9433.4,6166.8,4463.0,8010.2,4448.4,4639.1,6876.8,6908.8,5634.8,4432.2,5879.0,8760.6,5336.9,7642.8,7978.1,5424.0,4428.5,6482.5,7386.7,10249.3,6761.5,5813.4,4516.3,4301.5,5098.8,2028.4,4838.7,4437.5,3819.4,8635.1,4413.9,4370.6,3474.9,4482.3,4496.9,270.1,4753.2,6694.2,4893.1,4601.2,6939.2,4652.6,4657.2,3923.4,5980.1,5554.9,4311.4,3842.3,5770.2,4634.3,8202.8,4566.2,6195.9,8212.2,4158.2,5385.3,3969.4,3845.8,4570.3,3910.1,3877.5,3881.7,5526.2,4093.7,7663.7,5300.0,4629.6,4616.4,4547.4,2817.5,4888.2,4602.4,3872.0,9375.7,8050.0,5649.4,4713.8,9269.4,3793.9,6835.7,0.0,6629.4,4849.4,4042.3,3860.8,3629.8,5782.7,4702.9,266.1,273.1,272.5,150.3,150.3,3991.2,2054.8,3791.3,6724.3,6741.3,4623.0,9568.1,5198.6,5804.9,4499.7
Spar Ulsteinvik,3133.3,9827.4,5281.3,2876.3,4060.1,5202.8,4048.2,4465.2,3824.2,9766.6,4083.5,4560.2,4017.9,208.1,4153.1,735.4,4724.3,3392.1,3829.5,6669.5,4968.5,4024.5,3255.4,5162.4,4028.0,2233.8,2248.1,205.2,2196.8,4046.2,3136.0,732.2,3751.6,3243.8,4657.3,2146.8,4015.0,172.3,1942.5,2895.1,4963.1,866.1,3876.3,1889.4,3675.9,4052.4,7662.2,7694.2,1934.7,3686.7,5789.3,8010.7,9808.9,1522.0,1857.3,6209.4,3672.7,6392.8,8172.1,4999.5,217.4,2154.0,3929.6,4469.3,2273.4,4692.5,4252.0,3850.8,3232.7,7885.2,3827.2,3783.9,3252.5,3895.6,3152.4,6791.8,5538.6,239.1,4306.4,4014.5,818.4,3308.1,4070.5,3336.7,6433.0,5634.8,3724.7,3255.6,2162.4,4047.6,2082.0,3979.5,581.0,2091.4,3571.5,4798.6,4371.7,3259.1,3983.6,3323.4,3290.8,3295.0,5662.8,8565.7,4526.5,9772.0,4042.9,4029.7,3960.7,7341.8,4301.5,4015.7,2795.9,4905.4,1929.2,1949.3,3369.3,8519.5,3207.2,416.6,6648.2,0.0,3386.9,3455.6,3274.1,3072.8,2137.5,4116.2,6787.8,6794.8,6794.2,6690.5,6690.5,2895.9,4756.3,3204.6,180.2,325.4,4036.3,5097.8,2115.7,2164.5,3913.0
Spar Vartdal,2679.5,9373.6,3719.2,2011.8,3606.3,4749.0,3594.4,3224.8,3370.4,9312.8,3629.7,4106.4,3564.1,3301.8,3699.3,3890.7,3005.5,3199.3,3375.7,6429.9,4514.7,3570.7,2801.6,3370.1,3574.2,1326.7,2071.9,3308.2,1203.3,3592.4,2682.2,3887.5,3297.8,2790.0,3013.5,1279.8,3561.2,3303.3,4166.3,2332.1,6120.0,4021.4,3422.5,4113.2,2902.5,3598.6,7422.6,7454.6,1519.6,2913.3,5335.5,8600.9,9355.1,3745.8,4081.1,5969.8,2899.3,5939.0,7932.5,6935.9,3313.4,1248.3,3475.8,4015.5,2097.2,3023.7,3798.2,3397.0,2778.9,8475.4,3373.4,3330.1,2798.7,3441.8,2959.6,4999.5,5299.0,3285.2,3852.6,3560.7,3042.2,3115.3,3616.7,2882.9,5979.2,5395.2,3270.9,2801.8,1255.2,3593.8,4305.8,3525.7,3736.3,4315.2,3117.7,4344.8,3917.9,2805.3,3529.8,2869.6,2837.0,2841.2,5423.2,8111.9,4350.3,9318.2,3589.1,3575.9,3506.9,6888.0,3847.7,3561.9,2342.1,6062.3,4153.0,1534.2,3176.5,9109.7,2753.4,3153.0,4855.9,3361.3,0.0,3001.8,2820.3,2619.0,1297.1,3662.4,4995.5,5002.5,5001.9,4898.2,4898.2,2332.9,3050.1,2750.8,3332.9,3254.6,3582.5,6254.7,1939.5,1282.3,3459.2
Øvre Geilegrend 1,731.6,6878.2,2670.2,4997.9,754.4,2253.6,742.5,1854.1,518.5,6817.4,1134.3,1254.5,712.2,3533.3,847.4,2753.5,2113.2,1517.7,523.8,9416.0,2019.3,718.8,379.2,2551.3,722.3,4312.8,5058.0,3530.4,4189.4,740.5,524.9,2743.4,445.9,267.5,2046.2,4265.9,709.3,3497.5,5142.7,771.5,8163.3,2947.9,570.6,5089.6,5888.6,746.7,10408.7,10440.7,4505.7,5899.4,2840.1,11210.9,6859.7,4722.2,5057.5,8955.9,5885.4,3443.6,10918.6,8199.7,3542.6,4234.4,623.9,1520.1,5083.3,2081.4,946.3,545.1,324.4,11085.4,521.5,429.9,641.4,589.9,1278.0,4180.7,8285.1,3475.3,1000.7,708.8,4018.6,1433.7,764.8,375.3,3483.8,8381.3,370.7,288.8,4241.3,741.9,5282.2,673.8,2977.0,5291.6,217.5,1492.9,1463.8,246.5,677.9,374.2,341.6,345.8,8409.3,5616.5,7336.4,6822.8,737.2,724.0,655.0,4392.6,995.8,710.0,653.1,8105.6,5129.4,4520.3,1494.9,11719.7,331.0,3616.8,4037.1,3410.5,3005.3,0.0,290.9,461.7,4283.2,810.5,4176.7,4183.7,4183.1,4079.4,4079.4,772.3,2145.2,328.4,3505.4,3522.4,730.6,8298.0,4925.6,4268.4,607.3
Esso Spjelkavik,555.9,6618.7,2494.5,4822.2,915.9,1994.1,904.0,1678.4,680.0,6557.9,874.8,1416.0,873.7,3357.6,1008.9,2577.8,1937.5,1342.0,685.3,9240.3,1759.8,880.3,110.8,2375.6,883.8,4137.1,4882.3,3354.7,4013.7,902.0,349.2,2567.7,607.4,99.9,1870.5,4090.2,870.8,3321.8,4967.0,595.8,7987.6,2772.2,732.1,4913.9,5712.9,908.2,10233.0,10265.0,4330.0,5723.7,2580.6,11035.2,6600.2,4546.5,4881.8,8780.2,5709.7,3184.1,10742.9,8024.0,3366.9,4058.7,785.4,1260.6,4907.6,1905.7,1107.8,706.6,72.1,10909.7,683.0,620.7,465.7,751.4,1102.3,4005.0,8109.4,3299.6,1162.2,870.3,3842.9,1258.0,926.3,110.7,3224.3,8205.6,561.5,77.4,4065.6,903.4,5106.5,835.3,2801.3,5115.9,408.3,1654.4,1204.3,163.9,839.4,179.2,146.6,150.8,8233.6,5357.0,7160.7,6563.3,898.7,885.5,816.5,4133.1,1157.3,871.5,477.4,7929.9,4953.7,4344.6,1319.2,11544.0,73.4,3441.1,3861.4,3234.8,2829.6,293.9,0.0,286.0,4107.5,972.0,4001.0,4008.0,4007.4,3903.7,3903.7,596.6,1969.5,76.0,3329.7,3346.7,892.1,8122.3,4749.9,4092.7,768.8
St1 Vegsund,354.6,6818.2,2249.2,4620.9,1050.9,2193.6,1039.0,1433.1,815.0,6757.4,1074.3,1551.0,1008.7,3156.3,1143.9,2376.5,1692.2,1140.7,820.3,9039.0,1959.3,1015.3,246.2,2130.3,1018.8,3935.8,4681.0,3153.4,3812.4,1037.0,97.7,2366.4,742.4,234.6,1625.2,3888.9,1005.8,3120.5,4765.7,394.5,7786.3,2570.9,867.1,4712.6,5511.6,1043.2,10031.7,10063.7,4128.7,5522.4,2780.1,10833.9,6799.7,4345.2,4680.5,8578.9,5508.4,3383.6,10541.6,7822.7,3165.6,3857.4,920.4,1460.1,4706.3,1660.4,1242.8,841.6,223.5,10708.4,818.0,774.7,220.4,886.4,901.0,3759.7,7908.1,3098.3,1297.2,1005.3,3641.6,1056.7,1061.3,327.5,3423.8,8004.3,715.5,246.4,3864.3,1038.4,4905.2,970.3,2600.0,4914.6,562.3,1789.4,1339.6,249.9,974.4,314.2,281.6,285.8,8032.3,5556.5,6959.4,6762.8,1033.7,1020.5,951.5,4332.6,1292.3,1006.5,276.1,7728.6,4752.4,4143.3,1117.9,11342.7,198.0,3239.8,3616.1,3033.5,2628.3,446.4,264.9,0.0,3906.2,1107.0,3755.7,3762.7,3762.1,3658.4,3658.4,395.3,1724.2,195.4,3128.4,3145.4,1027.1,7921.0,4548.6,3891.4,903.8
St1 Ørsta,3950.4,8595.5,4990.1,768.0,4877.2,6019.9,4865.3,4495.7,4641.3,8549.3,4900.6,5377.3,4835.0,2054.1,4970.2,2643.0,4276.4,4470.2,4646.6,5186.1,5785.6,4841.6,4072.5,4641.0,4845.1,139.2,824.2,2060.5,102.2,4863.3,3953.1,2639.8,4568.7,4060.9,4284.4,32.6,4832.1,2055.6,2918.6,3603.0,4872.3,2773.7,4693.4,2865.5,1658.7,4869.5,6178.8,6210.8,271.9,1669.5,6606.4,7357.1,8577.0,2498.1,2833.4,4726.0,1655.5,7209.9,6688.7,5688.2,2065.7,59.4,4746.7,5286.4,849.5,4294.6,5069.1,4667.9,4049.8,7231.6,4644.3,4601.0,4069.6,4712.7,4230.5,5832.4,4055.2,2037.5,5123.5,4831.6,1794.5,4386.2,4887.6,4153.8,7250.1,4151.4,4541.8,4072.7,67.8,4864.7,3058.1,4796.6,2488.6,3067.5,4388.6,5615.7,5188.8,4076.2,4800.7,4140.5,4107.9,4112.1,4179.4,9382.8,3102.6,8543.9,4860.0,4846.8,4777.8,8158.9,5118.6,4832.8,3613.0,4814.6,2905.3,286.5,4447.4,7865.9,4024.3,1905.3,5789.4,2113.6,1292.3,4272.7,4091.2,3889.9,0.0,4933.3,5828.4,5835.4,5834.8,5731.1,5731.1,3603.8,4321.0,4021.7,2085.2,2006.9,4853.4,5007.0,691.8,27.0,4730.1
"Ålesund, 6009 Ålesund",1397.7,7488.0,3336.3,5664.0,150.9,2829.6,116.0,2520.2,326.4,7427.2,1744.1,919.9,121.3,4199.4,86.8,3419.6,2779.3,2183.8,348.9,10082.1,2629.1,172.3,1043.9,3217.4,109.0,4978.9,5724.1,4196.5,4855.5,108.5,1191.0,3409.5,487.4,956.8,2712.3,4932.0,173.1,4163.6,5808.8,1437.6,8829.4,3614.0,359.6,5755.7,6554.7,200.2,11074.8,11106.8,5171.8,6565.5,3416.1,11877.0,7469.5,5388.3,5723.6,9622.0,6551.5,4019.6,11584.7,8865.8,4208.7,4900.5,204.8,2129.9,5749.4,2747.5,185.7,370.2,1005.2,11751.5,563.0,526.1,1307.5,378.9,1944.1,4846.8,8951.2,4141.4,240.1,123.4,4684.7,2099.8,51.3,951.8,4093.6,9047.4,697.5,917.7,4907.4,195.4,5948.3,169.4,3643.1,5957.7,656.7,1158.3,2073.6,923.3,152.8,927.1,894.5,898.7,9075.4,6226.3,8002.5,7432.6,78.9,194.7,190.8,5002.4,235.2,119.6,1319.2,8771.7,5795.5,5186.4,2161.0,12385.8,997.1,4282.9,4703.2,4076.6,3671.4,777.1,971.7,1127.8,4949.3,0.0,4842.8,4849.8,4849.2,4745.5,4745.5,1438.4,2811.3,994.5,4171.5,4188.5,184.1,8964.1,5591.7,4934.5,415.2
