,Depot,"Spjelkavik, 6010 Ålesund",APOTEKERGATA 5,"Parkgata 2, 6003 Ålesund",Alnes Fyr og opplevelsessenter,Anno,Atlanterhavsparken,"Tennfjord, 6264 Tennfjord","Ålesund, 6002 Ålesund",Blindheim omsorgssenter,"Valderøy, 6050 Valderøya",Brooklyn - 24 / 26,Bunnpris Brattvåg,Bunnpris Bryggja,Bunnpris Eid,Bunnpris Hareid,Bunnpris Nørve,Bunnpris Oldeide,Bunnpris Sjøholt,Bunnpris Stryn,NEDRE STRANDGATE 9,Bunnpris Ulsteinvik,Bunnpris Valderøy,Bunnpris Valldal,Bunnpris Vatne,Bunnpris Vedde,Bunnpris Volda,Bunnpris Ørsta,"Digernessundet, 6057 Ellingsøy","Eidsgata 12, 6770 Nordfjordeid","Volda, 6100 Volda","Dregesvegen 2, 6200 Stranda","Ålesund, 6008 Ålesund",Ebbegarden barnehage,"Eidet, 6008 Ålesund",Ellingsøy barnehage,Gamle Blindheimsveg 25,Eurospar Hareid,LARSGÅRDSVEGEN 19,Eurospar Moa,Eurospar Sykkylven,Eurospar Valderøy,Eurospar Ørsta,Rasmus Rønnebergs gate 21,"Brattvåg, 6270 Brattvåg","Grodås, 6698 Hornindal",Felleskjøpet Stryn,Felleskjøpet Ålesund,"Nordfjordeid, 6770 Nordfjordeid","Nordfjordeid, 6770 Nordfjordeid","Valderhaug, 6050 Valderøya","Hatlahaugen, Ålesund","Gate 1, 6718 Deknepollen","Hellesylt, 6218 Hellesylt",Helsehuset Stella Maris,"Sjukehusveien 14, 6770 Nordfjordeid",Isehaug kafeteria,"Haramsøya, 6270 Brattvåg",Godøya post i butikk,Joker Hjelledalen,Joker Stordal,Joker Tomrefjord,Joker Vatne,Vigra post i butikk,"Ulsteinvik, 6065 Ulsteinvik",Kiwi Meieribygget Ørsta,SUNDGATA 8,Kiwi Skodje,Kiwi Volda,Kiwi Sykkylven,SKARBØVIKGATA 25,NØRVEGATA 23,SPJELKAVIKVEGEN 42,"Eggesbønes, 6008 Ålesund",Kiwi Deknepollen,NEDRE KLOKKERSUNDVEGEN 2,FLISNESVEGEN 1,"Fiskarstrand, 6037 Eidsnes",Kiwi Stranda,Kiwi Stryn,Kiwi Ulsteinvik,RASMUS RØNNEBERGS GATE 6,Kiwi Myrvåg,Kiwi Langevåg,NEDRE STRANDGATE 51,LERSTADVEGEN 545,Kiwi Vestnes,Kiwi Nordfjordeid,SMEDGARDEN 1,"Vallekrysset, 6013 Ålesund","Ørsta, 6150 Ørsta",Matstova,Meny Fosnavåg,LERSTADVEGEN 291,"Sula, 6030 Langevåg",minibakeriet,"Måløy, 6700 Måløy","Valldal, 6210 Valldal","Måløy, 6700 Måløy",Naustet Grill,"Innviksvegen, 6793 Innvik","Skateflukaia, 6002 Ålesund",Nordfjord hotell,Nørve barnehage,Obs Bygg Digernes,"Oldeide, 6718 Deknepollen",Quality Hotel Ulstein,KONGENS GATE 6,"Remmemsvik, 6264 Tennfjord","Langelandsvegen 47, 6010 Ålesund","Storgata 16, 6002 Ålesund",Sjøbua,"Sjøholt, 6240 Sjøholt",Sjøkanten Café,Skodje barnehage,"Stranda, 6200 Stranda",SOLAVÅGSEIDET 76,Spar Ellingsøy,Spar Fosnavåg,Spar Hornindal,Spar Hovdebygda,Spar Langevåg,Spjelkavikvegen 61,Spar Svingen,Spar Søvik,Spar Tresfjord,Spar Ulsteinvik,Spar Valldal,Spar Vartdal,Spar Volda,Øvre Geilegrend 1,"Keiser Wilhelms gate 29, 6003 Ålesund",Spjelkavik omsorgssenter,"Ålesund lufthavn, 6040 Vigra",St1 Ulsteinvik,St1 Vestnes,St1 Ørskog,Stette barnehage,"Strandafjellet, 6200 Stranda","Stryn, 6783 Stryn","Vigra, 6040 Vigra",Sylteormen bakeri og kafe,Mai Thai Massage,Trankokeriet Antikk,"Longva, 6264 Tennfjord","Vestnes, 6390 Vestnes","Ålesund, 6002 Ålesund",St1 Valldal,Valldal sjukeheim,Valle barnehage,Vartdal helsetun,Vigra barnehage,"Vigra, 6040 Vigra",Volda Campus SpareBank 1 Arena,"Ålesund, 6003 Ålesund",Åse helsehus
St1 Ulsteinvik,31774.4,34880.9,46034.5,46233.7,65025.7,45922.1,49273.3,61030.8,46097.3,32983.4,48524.0,45532.8,70825.5,79788.2,93800.8,11575.0,43372.6,102577.2,63652.2,90916.2,45927.8,1132.4,55357.4,108140.6,57773.5,31366.8,33011.1,33284.7,49353.4,93212.4,34066.0,80708.2,43369.9,37328.8,43747.3,49716.3,32850.4,11513.2,41682.4,34791.3,46927.6,56690.6,32723.1,45836.2,70744.0,52647.4,91101.6,35790.6,93584.2,93327.7,57295.4,43879.2,101074.4,91993.1,89431.2,93400.3,91125.9,89230.8,60516.4,119909.7,82472.2,83512.8,59904.1,63697.2,677.4,32939.0,45058.6,55430.8,34566.9,47135.4,48378.1,43515.9,34716.7,42180.4,98084.6,40556.8,35009.3,31408.1,80351.3,90910.0,1125.8,45874.4,10732.1,33240.0,46455.5,36100.9,89283.9,92351.7,39332.5,35096.8,33034.7,111170.6,29468.8,38235.9,33885.5,93582.4,101111.1,108496.5,101070.9,33082.1,136059.4,47188.2,93036.8,42281.7,49368.3,106640.4,1002.4,45759.3,101978.3,54136.7,45923.2,46229.2,57322.6,93783.0,54638.0,80363.6,28326.2,60228.0,27859.4,68440.9,30893.8,33890.9,34550.3,78920.4,76989.1,91190.1,1988.6,108514.2,52988.3,33781.7,37070.2,46158.7,35093.4,60028.2,0.0,89329.4,63410.3,55044.7,80193.5,91100.5,61966.1,108511.3,46181.3,46372.0,101950.6,90181.8,45413.5,108537.0,108784.5,52809.7,56727.2,62484.1,62628.6,34151.1,44741.1,37374.6
St1 Vestnes,60562.3,55845.9,65235.0,65434.2,84226.3,65122.6,68473.9,38567.4,65297.8,58561.9,67724.5,64733.4,51567.8,166209.8,153397.5,78186.9,62573.1,188998.8,26007.9,139509.4,65128.3,88359.0,74557.9,67464.2,38325.7,68803.9,113420.8,104291.2,41040.7,152809.2,114475.6,61656.0,62570.5,51682.9,62947.9,66296.9,55997.6,78047.0,60882.9,55155.4,55836.2,75891.1,104276.2,65036.7,51486.4,131084.4,139694.8,54991.2,153180.9,152924.5,76495.9,63079.8,187495.9,89256.4,199.1,152997.1,139719.1,69973.2,79716.9,137496.1,41795.7,12371.1,36328.0,82897.8,88483.3,103981.2,64259.2,35894.2,114976.6,56044.0,67578.7,62716.4,54941.6,61381.0,184506.2,60166.4,53773.1,68845.2,61519.2,139503.2,88352.4,65074.9,97153.7,70677.0,65656.1,53874.3,139.6,152705.4,59580.7,54758.5,104073.6,146273.4,115890.4,57845.6,71322.6,153179.2,187532.6,67820.1,187492.4,113491.7,184652.6,66388.7,152633.6,61482.3,41055.7,193061.9,89734.2,64959.9,82720.7,61579.0,65123.8,65429.7,34586.4,153379.8,37041.1,61311.4,61169.2,55228.0,114280.9,117034.1,107485.7,71328.0,55048.0,63333.0,57731.4,12530.1,87280.7,67837.7,83911.9,114191.4,57231.5,65359.3,54829.5,79228.8,89122.9,0.0,26078.7,43922.6,62262.7,139693.7,81166.6,67834.8,65381.9,65572.5,82692.9,1037.5,64614.1,67860.6,68108.0,37543.8,80310.6,81684.7,81829.2,114560.8,63941.7,57906.9
St1 Ørskog,34588.5,29872.2,39261.3,39460.5,58252.5,39148.9,42500.2,23935.0,39324.1,32588.2,41750.8,38759.6,33729.7,140236.0,146264.0,52213.1,36599.4,163025.0,333.1,136313.5,39154.6,62385.2,48584.2,44821.5,20677.7,42830.2,87447.0,78317.4,15067.0,145675.7,88501.9,39013.4,36596.7,25709.1,36974.2,40323.1,30023.8,52073.2,34909.2,29181.7,29862.4,49917.4,78302.5,39063.0,33648.2,105110.6,136498.9,29017.4,146047.4,145791.0,50522.2,37106.0,161522.2,86060.5,26112.1,145863.6,136523.2,52135.1,53743.2,114853.5,19153.0,38042.3,22808.3,56924.0,62509.5,78007.4,38285.4,9920.5,89002.9,30070.2,41604.9,36742.7,28967.9,35407.2,158532.4,34192.7,27799.4,42871.4,38876.5,136307.3,62378.6,39101.2,71180.0,44703.3,39682.3,27900.5,25964.7,144814.9,33606.9,28784.7,78099.9,123630.7,89916.6,31871.8,45348.8,146045.7,161558.9,45177.4,161518.7,87518.0,181456.7,40415.0,145500.1,35508.6,15081.9,167088.2,63760.4,38986.2,64882.6,35605.3,39150.1,39456.0,8612.6,146246.3,11067.3,38668.8,35195.4,29254.3,88307.2,113838.2,81511.9,45354.3,29074.2,61855.3,39893.3,27870.9,61306.9,45195.1,57938.1,88217.6,31257.7,39385.5,28855.8,53255.0,63149.2,26010.3,0.0,17948.9,39620.0,136497.8,55192.9,45192.2,39408.1,39598.8,64854.8,26862.7,38640.3,45217.9,45465.4,11570.1,54336.8,55710.9,55855.4,88587.0,37967.9,31933.2
Stette barnehage,26051.2,21334.9,28802.9,29002.0,40451.3,28690.5,32041.7,8983.2,28865.7,24050.9,31292.3,28301.2,18777.9,131698.7,137726.7,43675.8,28062.1,154487.7,18164.8,135009.6,28696.2,53847.9,30783.0,62653.3,5725.9,34292.9,78909.7,69780.1,6316.2,137138.4,79964.6,62339.1,28827.0,24405.2,29001.2,22972.3,23917.9,43535.9,26371.9,20644.4,28558.5,32116.2,69765.2,28604.5,18696.4,96573.3,135195.0,20480.1,137510.1,137253.7,32721.0,29133.1,152984.9,84756.5,43943.9,137326.3,135219.2,37183.3,35942.0,132685.2,36984.8,31465.2,7856.5,39122.8,53972.2,69470.1,27827.0,8076.4,80465.6,28766.3,31146.5,28205.4,20430.6,26869.9,149995.1,25655.4,26076.7,34334.1,61982.3,135003.4,53841.3,28642.7,62642.7,36166.0,29223.9,19363.2,43796.5,136277.7,25069.6,20247.5,69562.6,141462.5,81379.3,23334.5,36811.5,137508.4,153021.6,63009.2,152981.4,78980.7,180152.8,29956.6,136962.8,26971.3,6331.2,158550.9,55223.1,28527.7,49930.8,18254.5,28691.6,28997.5,11835.2,137709.0,7283.7,61994.5,26658.2,11903.4,79769.9,112534.3,72974.7,36817.0,20536.9,60551.4,24941.5,45702.7,52769.6,63026.8,49400.8,79680.3,22720.4,28927.1,20318.5,35453.8,54611.9,43842.0,17922.9,0.0,61824.4,135193.8,37391.7,63023.9,28949.7,29140.3,49903.0,44694.5,28181.9,63049.7,63297.1,10266.1,45799.5,37909.7,38054.2,80049.7,27509.9,23395.9
"Strandafjellet, 6200 Stranda",51579.3,51083.4,62237.0,62436.2,81228.3,62124.6,65475.9,67692.0,62299.8,48083.6,64726.5,61735.4,77486.7,123959.4,92271.3,69203.8,59575.1,147224.6,39583.8,78383.2,62130.4,79376.0,71559.9,19584.9,64434.7,59820.9,87168.0,95202.2,56014.6,91682.9,86257.9,1170.9,59572.5,43412.9,59949.9,65918.8,47727.6,69064.0,57884.9,50993.8,33496.8,72893.1,94600.3,62038.7,77405.2,67456.6,78568.5,51993.2,92054.7,91798.2,73498.0,60081.8,145721.8,28130.1,62317.3,91870.8,78592.8,95892.0,76718.9,107376.7,20569.9,74247.5,66565.3,79899.8,79500.2,94856.5,61261.2,57844.2,86082.6,33332.2,64580.7,59718.4,50919.3,58383.0,142732.0,56759.3,45503.1,59862.1,1026.0,78377.0,79369.4,62076.9,116138.7,61694.0,62658.1,52303.5,62169.9,91579.1,55535.0,51299.3,94467.4,98637.6,134875.3,54438.5,62339.5,92052.9,145758.4,19940.8,145718.3,87079.6,123526.3,63390.7,91507.3,58484.3,56029.5,151287.7,80751.1,61961.9,108639.5,70339.3,62125.8,62431.7,56998.3,92253.5,58991.0,1027.6,52186.2,73011.3,133265.9,55907.8,93424.8,62345.0,50752.9,1285.4,83650.2,47561.1,78297.6,19958.5,64256.4,86379.3,53272.8,62361.3,51296.0,76230.8,80139.9,62215.4,39654.6,61705.9,0.0,78567.4,78168.6,19955.6,62383.9,62574.5,108611.8,63067.9,61616.1,19981.3,20228.8,52072.7,60655.1,78686.7,78831.2,86119.4,60943.7,53577.1
"Stryn, 6783 Stryn",111694.9,114801.4,125955.0,126154.2,144946.2,125842.6,129193.8,140991.6,126017.8,112903.9,128444.5,125453.3,150786.2,78152.2,46464.1,99936.0,123293.1,101417.4,136627.5,184.2,125848.3,90511.1,135277.9,107144.3,137734.2,115692.0,58116.4,66150.6,129314.1,45875.7,57206.4,78733.4,123290.4,116712.5,123667.8,129636.8,112770.9,99874.3,121602.9,114711.8,106796.4,136611.1,65548.7,125756.6,150704.8,38405.0,599.9,115711.1,46247.5,45991.0,137215.9,123799.7,99914.6,50367.5,139678.5,46063.6,480.1,169191.6,140436.9,28937.2,97931.1,163473.6,139864.9,143617.7,90830.2,65804.9,124979.1,131143.7,57031.0,106631.8,128298.6,123436.3,114637.2,122100.9,96924.8,120477.3,118802.7,115733.3,78376.5,423.1,90504.5,125794.9,87087.1,117565.2,126376.0,116021.4,139531.1,45772.0,119253.0,115017.3,65415.8,20198.1,105823.8,118156.4,118210.7,46245.7,99951.3,107500.2,99911.1,58028.0,45871.7,127108.7,45700.1,122202.2,129329.1,105480.6,90462.5,125679.8,181939.1,134057.2,125843.7,126149.6,130297.9,46446.3,132290.6,78388.7,108246.7,140148.5,104214.3,22724.2,64373.2,118216.1,114470.8,77833.9,156949.8,124922.3,91510.4,107517.8,85579.1,57327.7,116990.7,126079.2,115013.9,139948.7,91136.3,139576.6,136385.6,135005.4,78707.6,0.0,141886.6,107514.9,126101.8,126292.5,181911.4,140429.1,125334.0,107540.7,107788.1,125372.3,89318.0,142404.6,142549.1,57067.8,124661.6,117295.1
"Vigra, 6040 Vigra",33116.1,27257.9,18971.0,19170.2,21146.6,18858.6,22209.9,45731.9,19033.8,31115.7,21460.5,18469.4,55526.5,138763.6,144791.6,50740.7,19192.9,161552.6,55593.5,141907.0,18864.4,60912.8,9982.1,100081.9,42474.5,41357.7,85974.6,76845.0,41294.7,144203.2,87029.4,78840.5,18995.2,35461.1,19169.4,15205.0,30982.7,50600.8,21349.1,27519.3,45059.9,8811.0,76830.1,18772.7,55445.1,103638.2,142092.4,27014.4,144575.0,144318.5,13416.3,19301.3,160049.7,101257.9,81372.5,144391.1,142116.6,73931.9,16637.3,170113.9,74413.5,68213.8,44605.2,2363.1,61037.1,76535.0,17995.2,44825.1,87530.4,45267.7,21314.7,19336.2,28197.1,21847.1,157060.0,21771.0,33141.6,41399.0,78483.6,141900.8,60906.2,18810.9,69707.5,43230.8,19392.1,27494.2,81225.1,143342.5,23412.0,27312.3,76627.4,162161.4,88444.2,24195.7,43876.4,144573.2,160086.4,100437.8,160046.3,86045.5,187050.2,20124.7,144027.6,20460.0,41309.6,165615.7,62288.0,18695.9,86679.4,19625.4,18859.8,19165.7,49263.9,144773.8,44032.4,78495.9,33723.0,25716.8,86834.8,119431.7,80039.5,43881.8,28505.2,77052.7,61690.1,83131.4,59834.5,100455.5,56465.7,86745.2,25575.3,19095.3,27383.3,1937.9,61676.7,81270.7,55351.6,37346.7,78325.8,142091.2,0.0,100452.6,19117.9,19308.5,86651.7,82123.1,18350.1,100478.3,100725.8,44751.0,52864.4,3896.8,4041.3,87114.6,17678.0,25089.4
Sylteormen bakeri og kafe,79681.3,74965.0,84354.1,84553.3,103345.3,84241.7,87592.9,69027.8,84416.9,77680.9,86843.5,83852.4,78822.5,142777.2,111089.0,97305.9,81692.2,166042.3,45127.0,107598.6,84247.4,107478.0,93677.0,416.8,65770.5,87922.9,105985.7,123410.2,60159.7,110500.6,105075.7,19347.5,81689.5,70801.9,82066.9,85415.9,75116.6,97166.0,80002.0,74274.4,52574.4,95010.1,123395.3,84155.7,78741.0,86274.3,107831.7,74110.2,110872.4,110615.9,95615.0,82198.8,164539.5,46947.8,67860.4,110688.6,107596.4,97227.8,98835.9,78513.3,26113.1,79790.6,67901.1,102016.8,107602.3,123100.2,83378.2,55013.2,104900.3,52409.8,86697.7,81835.4,74060.6,80500.0,161549.7,79285.4,72892.1,87964.2,19210.7,107653.8,107471.4,84194.0,116272.7,89796.1,84775.1,72993.3,67713.1,110396.9,78699.7,73877.5,123192.6,87290.6,135009.4,76964.6,90441.6,110870.6,164576.2,37.8,164536.0,105897.3,153104.4,85507.8,110325.1,80601.3,60174.7,170105.5,108853.2,84078.9,109975.3,80698.1,84242.8,84548.7,53705.4,111071.2,56160.1,19002.9,80288.2,74347.1,133400.0,74725.6,112242.5,90447.0,74167.0,21024.4,84986.1,53104.2,106399.7,55.4,103030.9,105197.0,76350.5,84478.3,73948.5,98347.8,108241.9,67758.6,45197.8,63041.7,19954.2,107414.4,100285.7,0.0,84500.9,84691.6,109947.6,68611.0,83733.1,78.3,476.4,56662.8,99429.6,100803.7,100948.2,104937.1,83060.7,77025.9
Mai Thai Massage,17273.0,11414.8,146.8,197.0,22209.0,259.2,3613.3,37426.4,405.9,15272.6,2863.9,811.0,47221.1,122920.5,128948.5,34897.6,3349.8,145709.5,39750.4,126063.9,377.8,45069.7,12540.7,84238.8,34169.1,25514.6,70131.5,61001.9,25451.6,128360.1,71186.4,62997.4,3152.1,19618.0,3326.3,6899.5,15139.6,34757.7,5506.0,11676.2,29216.8,13873.8,60987.0,887.2,47139.6,87795.1,126249.3,11171.3,128731.9,128475.4,14478.7,3458.2,144206.6,85414.8,65529.5,128548.1,126273.6,65626.5,17699.6,154270.8,58570.4,59908.4,36299.7,20880.5,45194.0,60691.9,1203.1,31529.0,71687.3,29424.6,2718.0,3493.1,12354.0,6004.1,141216.9,5927.9,17298.5,25555.9,62640.6,126057.7,45063.1,460.8,53864.4,27387.8,874.7,11651.1,65382.1,127499.4,7568.9,11469.2,60784.3,146318.3,72601.1,8352.6,28033.3,128730.1,144243.4,84594.8,144203.2,70202.5,171207.1,673.4,128184.5,4617.0,25466.5,149772.6,46444.9,960.4,78374.0,11320.0,1124.3,192.5,33420.8,128930.7,30736.2,62652.8,17879.9,17411.3,70991.7,103588.6,64196.4,28038.7,12662.1,61209.7,53384.7,67288.3,43991.4,84612.4,40622.6,70902.1,9732.2,316.2,11540.2,17211.5,45833.6,65427.6,39508.5,29041.3,62482.7,126248.1,19149.4,84609.5,0.0,190.7,78346.2,66280.0,818.6,84635.3,84882.7,28907.9,37021.3,19667.4,19811.9,71271.5,1841.6,9246.3
Trankokeriet Antikk,17463.7,11605.5,337.5,387.7,22399.6,449.9,3803.9,37617.1,596.6,15463.3,3054.5,1001.7,47411.7,123111.2,129139.1,35088.2,3540.5,145900.1,39941.1,126254.6,568.4,45260.4,12731.3,84429.5,34359.8,25705.3,70322.1,61192.6,25642.2,128550.8,71377.0,63188.1,3342.7,19808.7,3517.0,7090.2,15330.3,34948.4,5696.7,11866.9,29407.5,14064.5,61177.6,1077.9,47330.3,87985.8,126440.0,11362.0,128922.6,128666.1,14669.3,3648.9,144397.3,85605.5,65720.1,128738.7,126464.2,65817.1,17890.3,154461.5,58761.0,60099.1,36490.4,21071.1,45384.7,60882.6,1393.7,31719.6,71878.0,29615.3,2908.7,3683.8,12544.7,6194.7,141407.6,6118.6,17489.2,25746.6,62831.2,126248.4,45253.8,651.4,54055.1,27578.4,1065.3,11841.8,65572.7,127690.1,7759.6,11659.9,60975.0,146509.0,72791.8,8543.3,28223.9,128920.8,144434.0,84785.4,144393.9,70393.1,171397.8,505.4,128375.2,4807.6,25657.2,149963.3,46635.5,1151.1,78564.6,11510.7,1315.0,383.2,33611.5,129121.4,30926.9,62843.5,18070.6,17602.0,71182.3,103779.3,64387.1,28229.4,12852.8,61400.3,53575.3,67478.9,44182.0,84803.1,40813.3,71092.8,9922.9,506.9,11730.9,17402.2,46024.3,65618.2,39699.2,29231.9,62673.4,126438.8,19340.0,84800.2,190.7,0.0,78536.9,66470.7,1009.3,84825.9,85073.4,29098.6,37212.0,19858.1,20002.5,71462.2,2032.2,9437.0
"Longva, 6264 Tennfjord",72936.5,68220.1,78064.8,78264.0,89713.3,77952.4,81303.7,47871.7,78127.6,70936.1,80554.3,77563.1,32252.7,178584.0,184611.9,90561.0,74947.3,201372.9,65050.0,181894.8,77958.1,100733.2,80044.9,109538.5,44614.3,81178.1,125794.9,116665.3,53201.4,184023.6,126849.8,109224.4,74944.7,71290.4,75322.1,72234.2,70803.1,90421.2,73257.1,67529.6,75443.7,81378.1,116650.4,77866.5,32508.2,143458.5,182080.2,67365.4,184395.4,184138.9,81982.9,75454.0,199870.1,131641.8,82805.3,184211.5,182104.4,13021.1,85203.9,179570.4,83870.0,70353.6,46744.9,88384.7,100857.5,116355.3,77088.9,54961.6,127350.8,75651.5,80408.4,75090.6,67315.8,73755.1,196880.4,72540.6,72961.9,81219.3,108867.5,181888.6,100726.6,77904.7,109527.9,83051.2,78485.8,66248.4,82658.0,183162.9,71954.9,67132.7,116447.8,188347.7,128264.6,70219.8,83696.7,184393.6,199906.8,109894.4,199866.6,125865.9,227038.0,79218.5,183848.0,73856.5,53216.4,205436.1,102108.3,77789.7,527.6,67516.4,77953.6,78259.5,58720.4,184594.2,54168.9,108879.7,73543.4,61165.4,126655.1,159419.5,119859.9,83702.2,67422.1,107436.6,24958.7,92587.9,99654.8,109912.0,96286.1,126565.6,69605.7,78189.0,67203.7,84715.8,101497.1,82703.5,64808.1,49860.0,108709.6,182079.0,86653.6,109909.1,78211.6,78402.3,0.0,82409.3,77443.8,109934.9,110182.3,57151.3,92684.8,87171.7,87316.1,126934.9,76771.8,70281.1
"Vestnes, 6390 Vestnes",61353.7,56637.4,66026.5,66225.7,85017.7,65914.1,69265.3,38301.2,66089.3,59353.4,68516.0,65524.8,51301.6,167001.2,154189.0,78978.3,63364.6,189790.2,26799.4,140300.9,65919.8,89150.4,75349.4,68255.6,38059.5,69595.3,114212.2,105082.6,41832.2,153600.6,115267.1,62447.5,63361.9,52474.3,63739.3,67088.3,56789.0,78838.4,61674.4,55946.9,56627.6,76682.6,105067.7,65828.2,51220.1,131875.8,140486.2,55782.6,153972.4,153715.9,77287.4,63871.2,188287.4,90047.8,1143.1,153788.5,140510.5,69707.0,80508.4,138287.6,42587.1,12104.8,36061.8,83689.2,89274.7,104772.6,65050.6,36685.7,115768.1,56835.4,68370.1,63507.9,55733.1,62172.4,185297.6,60957.9,54564.6,69636.6,62310.6,140294.7,89143.8,65866.4,97945.2,71468.5,66447.5,54665.7,995.7,153496.8,60372.1,55549.9,104865.1,147064.8,116681.8,58637.0,72114.0,153970.6,188324.1,68611.5,188283.9,114283.2,185444.0,67180.2,153425.0,62273.7,41847.1,193853.4,90525.6,65751.3,82454.5,62370.5,65915.2,66221.2,35377.8,154171.2,37832.5,62102.8,61960.6,56019.5,115072.4,117825.5,108277.1,72119.4,55839.4,64124.4,57465.2,13321.5,88072.1,68629.2,84703.3,114982.8,58022.9,66150.7,55621.0,80020.2,89914.4,1041.2,26870.2,44714.1,63054.1,140485.1,81958.1,68626.3,66173.3,66364.0,82426.7,0.0,65405.5,68652.0,68899.5,38335.3,81102.0,82476.1,82620.6,115352.2,64733.1,58698.4
"Ålesund, 6002 Ålesund",16454.4,10596.2,869.3,1068.5,21390.4,756.9,4108.2,36607.8,932.1,14454.1,3358.8,367.7,46402.5,122101.9,128129.9,34079.0,2531.2,144890.9,38931.8,125245.3,762.6,44251.1,11722.1,83420.3,33350.5,24696.0,69312.9,60183.3,24633.0,127541.5,70367.8,62178.8,2333.5,18799.4,2507.7,6081.0,14321.0,33939.1,4687.5,10857.7,28398.2,13055.2,60168.4,684.7,46321.0,86976.5,125430.7,10352.7,127913.3,127656.8,13660.1,2639.6,143388.1,84596.2,64710.9,127729.5,125455.0,64807.9,16881.0,153452.2,57751.8,59089.8,35481.1,20061.9,44375.4,59873.3,384.5,30710.4,70868.7,28606.0,3212.9,2674.5,11535.4,5185.5,140398.3,5109.3,16479.9,24737.3,61822.0,125239.1,44244.5,709.2,53045.8,26569.2,1290.3,10832.5,64563.5,126680.8,6750.3,10650.6,59965.7,145499.7,71782.5,7534.1,27214.7,127911.5,143424.8,83776.2,143384.6,69383.9,170388.5,2023.0,127366.0,3798.4,24647.9,148954.0,45626.3,607.9,77555.4,10501.4,771.8,1064.0,32602.2,128112.1,29917.7,61834.2,17061.3,16592.7,70173.1,102770.0,63377.8,27220.1,11843.5,60391.1,52566.1,66469.7,43172.8,83793.8,39804.0,70083.5,8913.6,993.5,10721.6,16392.9,45015.0,64609.0,38689.9,28222.7,61664.1,125429.6,18330.8,83790.9,1016.1,1206.8,77527.6,65461.4,0.0,83816.7,84064.1,28089.3,36202.7,18848.8,18993.3,70452.9,1023.0,8427.7
St1 Valldal,79707.0,74990.7,84379.8,84579.0,103371.0,84267.4,87618.7,69053.6,84442.6,77706.7,86869.3,83878.2,78848.2,142802.9,111114.7,97331.6,81717.9,166068.1,45152.7,107624.4,84273.1,107503.7,93702.7,442.5,65796.2,87948.7,106011.5,123435.9,60185.5,110526.4,105101.4,19373.3,81715.2,70827.6,82092.7,85441.6,75142.3,97191.7,80027.7,74300.2,52600.2,95035.9,123421.0,84181.5,78766.7,86300.1,107857.5,74136.0,110898.2,110641.7,95640.7,82224.6,164565.2,46973.6,67886.2,110714.3,107622.1,97253.6,98861.7,78539.1,26138.8,79816.4,67926.9,102042.5,107628.0,123125.9,83403.9,55039.0,104926.0,52435.6,86723.4,81861.2,74086.4,80525.7,161575.5,79311.2,72917.9,87989.9,19236.4,107679.6,107497.1,84219.7,116298.5,89821.8,84800.8,73019.0,67738.8,110422.6,78725.4,73903.3,123218.4,87316.3,135035.1,76990.3,90467.3,110896.4,164601.9,63.5,164561.8,105923.1,153130.1,85533.5,110350.8,80627.1,60200.4,170131.2,108878.9,84104.7,110001.1,80723.8,84268.6,84574.5,53731.1,111097.0,56185.8,19028.6,80313.9,74372.8,133425.7,74751.3,112268.3,90472.8,74192.7,21050.2,85011.8,53130.0,106425.4,81.2,103056.6,105222.8,76376.2,84504.0,73974.3,98373.5,108267.7,67784.3,45223.5,63067.4,19979.9,107440.1,100311.4,78.3,84526.6,84717.3,109973.3,68636.8,83758.8,0.0,387.8,56688.6,99455.3,100829.4,100973.9,104962.9,83086.4,77051.7
Valldal sjukeheim,79954.5,75238.2,84627.2,84826.4,103618.5,84514.9,87866.1,69301.0,84690.1,77954.1,87116.7,84125.6,79095.6,143050.4,111362.2,97579.1,81965.3,166315.5,45400.1,107871.8,84520.6,107751.2,93950.2,690.0,66043.7,88196.1,106258.9,123683.4,60432.9,110773.8,105348.9,19620.7,81962.7,71075.1,82340.1,85689.1,75389.8,97439.2,80275.2,74547.6,52847.6,95283.3,123668.5,84428.9,79014.2,86547.5,108104.9,74383.4,111145.6,110889.1,95888.2,82472.0,164812.7,47221.0,68133.6,110961.7,107869.6,97501.0,99109.1,78786.5,26386.3,80063.8,68174.3,102290.0,107875.5,123373.4,83651.4,55286.4,105173.5,52683.0,86970.9,82108.6,74333.8,80773.2,161822.9,79558.6,73165.3,88237.4,19483.8,107927.0,107744.6,84467.1,116545.9,90069.2,85048.3,73266.5,67986.2,110670.1,78972.9,74150.7,123465.8,87563.8,135282.6,77237.8,90714.8,111143.8,164849.4,451.3,164809.2,106170.5,153377.6,85780.9,110598.2,80874.5,60447.9,170378.6,109126.4,84352.1,110248.5,80971.2,84516.0,84821.9,53978.6,111344.4,56433.3,19276.1,80561.4,74620.2,133673.2,74998.8,112515.7,90720.2,74440.2,21297.6,85259.2,53377.4,106672.9,469.0,103304.1,105470.2,76623.7,84751.5,74221.7,98621.0,108515.1,68031.8,45471.0,63314.9,20227.3,107687.6,100558.8,466.1,84774.1,84964.7,110220.8,68884.2,84006.3,387.8,0.0,56936.0,99702.8,101076.9,101221.4,105210.3,83333.9,77299.1
