,Depot,"Spjelkavik, 6010 Ålesund",APOTEKERGATA 5,"Parkgata 2, 6003 Ålesund",Alnes Fyr og opplevelsessenter,Anno,Atlanterhavsparken,"Tennfjord, 6264 Tennfjord","Ålesund, 6002 Ålesund",Blindheim omsorgssenter,"Valderøy, 6050 Valderøya",Brooklyn - 24 / 26,Bunnpris Brattvåg,Bunnpris Bryggja,Bunnpris Eid,Bunnpris Hareid,Bunnpris Nørve,Bunnpris Oldeide,Bunnpris Sjøholt,Bunnpris Stryn,NEDRE STRANDGATE 9,Bunnpris Ulsteinvik,Bunnpris Valderøy,Bunnpris Valldal,Bunnpris Vatne,Bunnpris Vedde,Bunnpris Volda,Bunnpris Ørsta,"Digernessundet, 6057 Ellingsøy","Eidsgata 12, 6770 Nordfjordeid","Volda, 6100 Volda","Dregesvegen 2, 6200 Stranda","Ålesund, 6008 Ålesund",Ebbegarden barnehage,"Eidet, 6008 Ålesund",Ellingsøy barnehage,Gamle Blindheimsveg 25,Eurospar Hareid,LARSGÅRDSVEGEN 19,Eurospar Moa,Eurospar Sykkylven,Eurospar Valderøy,Eurospar Ørsta,Rasmus Rønnebergs gate 21,"Brattvåg, 6270 Brattvåg","Grodås, 6698 Hornindal",Felleskjøpet Stryn,Felleskjøpet Ålesund,"Nordfjordeid, 6770 Nordfjordeid","Nordfjordeid, 6770 Nordfjordeid","Valderhaug, 6050 Valderøya","Hatlahaugen, Ålesund","Gate 1, 6718 Deknepollen","Hellesylt, 6218 Hellesylt",Helsehuset Stella Maris,"Sjukehusveien 14, 6770 Nordfjordeid",Isehaug kafeteria,"Haramsøya, 6270 Brattvåg",Godøya post i butikk,Joker Hjelledalen,Joker Stordal,Joker Tomrefjord,Joker Vatne,Vigra post i butikk,"Ulsteinvik, 6065 Ulsteinvik",Kiwi Meieribygget Ørsta,SUNDGATA 8,Kiwi Skodje,Kiwi Volda,Kiwi Sykkylven,SKARBØVIKGATA 25,NØRVEGATA 23,SPJELKAVIKVEGEN 42,"Eggesbønes, 6008 Ålesund",Kiwi Deknepollen,NEDRE KLOKKERSUNDVEGEN 2,FLISNESVEGEN 1,"Fiskarstrand, 6037 Eidsnes",Kiwi Stranda,Kiwi Stryn,Kiwi Ulsteinvik,RASMUS RØNNEBERGS GATE 6,Kiwi Myrvåg,Kiwi Langevåg,NEDRE STRANDGATE 51,LERSTADVEGEN 545,Kiwi Vestnes,Kiwi Nordfjordeid,SMEDGARDEN 1,"Vallekrysset, 6013 Ålesund","Ørsta, 6150 Ørsta",Matstova,Meny Fosnavåg,LERSTADVEGEN 291,"Sula, 6030 Langevåg",minibakeriet,"Måløy, 6700 Måløy","Valldal, 6210 Valldal","Måløy, 6700 Måløy",Naustet Grill,"Innviksvegen, 6793 Innvik","Skateflukaia, 6002 Ålesund",Nordfjord hotell,Nørve barnehage,Obs Bygg Digernes,"Oldeide, 6718 Deknepollen",Quality Hotel Ulstein,KONGENS GATE 6,"Remmemsvik, 6264 Tennfjord","Langelandsvegen 47, 6010 Ålesund","Storgata 16, 6002 Ålesund",Sjøbua,"Sjøholt, 6240 Sjøholt",Sjøkanten Café,Skodje barnehage,"Stranda, 6200 Stranda",SOLAVÅGSEIDET 76,Spar Ellingsøy,Spar Fosnavåg,Spar Hornindal,Spar Hovdebygda,Spar Langevåg,Spjelkavikvegen 61,Spar Svingen,Spar Søvik,Spar Tresfjord,Spar Ulsteinvik,Spar Valldal,Spar Vartdal,Spar Volda,Øvre Geilegrend 1,"Keiser Wilhelms gate 29, 6003 Ålesund",Spjelkavik omsorgssenter,"Ålesund lufthavn, 6040 Vigra",St1 Ulsteinvik,St1 Vestnes,St1 Ørskog,Stette barnehage,"Strandafjellet, 6200 Stranda","Stryn, 6783 Stryn","Vigra, 6040 Vigra",Sylteormen bakeri og kafe,Mai Thai Massage,Trankokeriet Antikk,"Longva, 6264 Tennfjord","Vestnes, 6390 Vestnes","Ålesund, 6002 Ålesund",St1 Valldal,Valldal sjukeheim,Valle barnehage,Vartdal helsetun,Vigra barnehage,"Vigra, 6040 Vigra",Volda Campus SpareBank 1 Arena,"Ålesund, 6003 Ålesund",Åse helsehus
"Innviksvegen, 6793 Innvik",11499.0,11624.8,12397.3,12425.8,13594.4,12387.0,12771.8,12978.0,12413.9,11538.5,12672.1,12342.4,13571.3,6859.8,4971.6,9609.3,12195.2,8361.8,12786.0,3613.2,12393.7,9004.5,12958.5,10623.6,12770.2,11769.3,6996.2,7714.8,12298.9,4869.8,6921.5,8390.1,12189.9,11476.4,12261.3,12622.0,11501.7,9606.1,12117.3,11609.5,10143.9,13149.1,7605.8,12380.7,13560.8,5826.3,3646.0,11691.5,4941.7,4892.7,13164.3,12242.0,8238.0,6618.6,14059.3,4912.7,3644.5,14649.2,13209.8,5341.8,11509.6,14608.2,12961.0,13446.1,9021.9,7635.0,12295.3,12427.2,6920.4,10154.1,12617.7,12216.5,11598.4,12192.9,8009.8,12149.6,11600.6,11779.1,8338.3,3603.9,9003.8,12380.2,8760.8,11934.8,12436.2,11702.4,14048.3,5011.5,12090.4,11621.3,7591.8,4830.9,10033.8,11937.2,11990.3,4931.3,8243.2,10651.5,8249.3,6983.5,0.0,12511.2,4877.3,12184.6,12289.6,8636.0,8996.8,12370.6,15631.0,12925.9,12382.8,12416.2,12550.8,4978.7,12571.1,8340.7,11161.6,13224.5,9871.6,4918.8,7471.0,11996.0,11572.9,8295.3,13864.8,14067.5,9079.9,10655.8,8840.9,6937.2,11821.3,12419.4,11631.2,13160.4,9052.8,14061.1,12770.7,12618.5,8426.7,3630.7,13342.8,10654.7,12410.5,12431.4,15603.2,14157.6,12354.4,10647.7,10685.8,12062.0,9107.2,13387.0,13415.5,6898.2,12274.1,11865.6
"Skateflukaia, 6002 Ålesund",1427.0,952.6,116.6,133.9,1617.7,127.1,369.1,2418.7,144.7,1257.1,269.4,195.9,3012.0,10678.2,9183.6,3448.9,378.2,12132.8,2658.4,8982.5,138.3,4171.4,981.8,5468.0,2210.9,1963.6,5619.2,5008.2,1773.4,9081.8,5753.4,4927.9,355.7,1498.0,408.2,645.3,1220.3,3438.8,516.7,986.1,2741.6,1172.4,4961.3,202.4,3001.5,6700.7,9022.6,958.8,9153.7,9104.7,1187.6,388.9,12009.0,6232.8,4133.9,9124.7,9021.1,4089.9,1233.1,10231.1,3899.2,4048.9,2401.7,1469.4,4192.9,4929.8,234.1,2159.2,5778.7,2776.8,215.0,399.5,1034.5,592.3,11780.8,555.4,1336.8,1973.4,4876.1,8980.5,4170.7,152.7,4714.0,2129.1,80.6,981.1,4122.9,9076.7,726.8,947.0,4936.7,10207.5,5987.0,686.0,2184.6,9143.3,12014.2,5495.9,12020.3,5627.3,12536.7,0.0,9089.3,515.5,1764.1,12407.0,4241.4,213.4,5071.7,949.2,225.6,124.3,2423.2,9190.7,2079.1,4878.5,1348.5,1247.8,5824.8,7654.1,5215.7,2190.3,1026.4,4732.5,3305.5,4409.6,4105.9,5500.2,3700.7,5718.0,806.4,149.9,963.6,1183.7,4261.1,4135.7,2643.1,1908.1,4914.2,9000.0,1366.1,5499.1,103.4,94.3,5043.9,4232.2,186.6,5492.1,5530.2,1976.1,3457.9,1410.3,1438.8,5718.9,276.1,782.5
Nordfjord hotell,7548.9,7674.7,8447.2,8475.7,9644.3,8436.9,8821.7,9178.2,8463.8,7588.4,8722.0,8392.3,9771.5,2058.6,170.4,5582.6,8245.1,3560.6,9384.1,2694.2,8443.6,4977.8,9008.4,8600.2,8970.4,7819.2,3033.3,3737.7,8499.1,68.6,3193.9,5616.0,8239.8,7829.3,8311.2,8671.9,7551.6,5579.4,8167.2,7659.4,7369.8,9199.0,3650.7,8430.6,9761.0,2404.7,2734.3,7741.4,140.5,91.5,9214.2,8291.9,3436.8,3844.5,10859.6,101.3,2732.8,10849.4,9259.7,4430.1,8735.5,10808.4,9161.2,9496.0,4995.2,3657.9,8345.2,8884.9,3192.8,7380.0,8667.6,8266.4,7648.3,8242.8,3208.6,8199.5,7668.1,7829.0,5564.2,2692.2,4977.1,8430.1,4734.1,7984.7,8486.1,7752.3,10848.6,210.3,8140.3,7671.2,3666.3,3919.2,6007.1,7987.1,8040.2,130.1,3442.0,8628.1,3448.1,3041.4,4886.9,8561.1,0.0,8234.5,8489.8,3834.8,4970.1,8420.5,11831.2,8975.8,8432.7,8466.1,9148.9,177.5,8804.8,5566.6,7211.5,9274.4,5844.9,2144.7,3444.3,8045.9,7622.8,5521.2,10065.0,11135.3,5053.2,8632.4,4890.8,3176.1,7871.2,8469.3,7681.1,9210.3,5026.1,10861.4,9368.8,8818.7,5652.6,2711.7,9392.7,8631.3,8460.4,8481.3,11803.4,10957.9,8404.3,8624.3,8662.4,8701.8,5157.1,9436.9,9465.4,3133.0,8324.0,7915.5
Nørve barnehage,1120.9,646.5,385.3,413.8,1582.4,375.0,759.8,2146.4,401.9,951.0,660.1,330.4,2739.7,10372.1,8877.5,3142.8,163.3,11826.7,2352.3,8676.4,381.7,3865.3,946.5,5161.9,1938.6,1657.5,5313.1,4702.1,1467.3,8775.7,5447.3,4621.8,170.9,1191.9,242.3,610.0,914.2,3132.7,147.0,680.0,2435.5,1137.1,4655.2,368.7,2729.2,6394.6,8716.5,652.7,8847.6,8798.6,1152.3,223.0,11702.9,5926.7,3827.8,8818.6,8715.0,3817.6,1197.8,9925.0,3593.1,3776.6,2129.4,1434.1,3886.8,4623.7,283.3,1853.1,5472.6,2470.7,605.7,148.2,728.4,181.4,11474.7,219.3,1030.7,1667.3,4570.0,8674.4,3864.6,368.2,4407.9,1823.0,424.2,675.0,3816.8,8770.6,390.7,640.9,4630.6,9901.4,5680.9,379.9,1878.5,8837.2,11708.1,5189.8,11714.2,5321.2,12230.6,499.2,8783.2,0.0,1458.0,12100.9,3935.3,358.6,4799.4,913.9,370.8,404.2,2117.1,8884.6,1773.0,4572.4,1042.4,1212.5,5518.7,7348.0,4909.6,1884.2,720.3,4426.4,3033.2,4103.5,3799.8,5194.1,3394.6,5411.9,500.3,407.4,657.5,1148.4,3955.0,3829.6,2337.0,1786.9,4608.1,8693.9,1330.8,5193.0,398.5,419.4,4771.6,3926.1,342.4,5186.0,5224.1,1670.0,3151.8,1375.0,1403.5,5412.8,262.1,476.4
Obs Bygg Digernes,1355.2,990.4,1637.5,1666.0,2834.6,1627.2,2012.0,804.8,1654.1,1185.3,1912.3,1582.6,1398.1,10606.4,9111.8,3377.1,1435.4,12061.0,1043.5,8751.0,1633.9,4099.6,2198.7,3853.1,597.0,1891.8,5547.4,4936.4,56.3,9010.0,5681.6,4367.5,1430.1,1264.9,1501.5,1797.6,1148.5,3367.0,1357.5,926.4,2181.2,2389.3,4889.5,1620.9,1387.6,6628.9,8791.1,931.7,9081.9,9032.9,2404.5,1482.2,11937.2,5672.4,2519.0,9052.9,8789.6,2476.0,2450.0,8616.2,2284.3,2435.0,787.8,2686.3,4121.1,4858.0,1535.5,511.5,5706.9,2216.4,1857.9,1456.7,925.2,1433.1,11709.0,1394.2,1265.0,1901.6,4315.7,8749.0,4098.9,1620.4,4642.2,2057.3,1676.4,832.3,2508.0,9004.9,1388.0,875.2,4864.9,9128.6,5915.2,1181.8,2112.8,9071.5,11942.4,3881.0,11948.5,5555.5,12305.2,1751.4,9017.5,1424.8,0.0,12335.2,4169.6,1610.8,3457.8,1504.5,1623.0,1656.4,808.3,9118.9,431.4,4318.1,1276.7,1071.1,5753.0,7422.6,5143.9,2118.5,926.5,4172.1,1691.6,2794.7,4034.1,3885.3,3628.9,5646.2,1120.4,1659.6,891.8,2400.6,4189.3,2520.8,1028.2,445.3,4353.8,8768.5,2583.0,3884.2,1650.7,1671.6,3430.0,2617.3,1594.6,3877.2,3915.3,361.2,3386.1,2627.2,2655.7,5647.1,1514.3,1202.4
"Oldeide, 6718 Deknepollen",11182.4,11308.2,12080.7,12109.2,13277.8,12070.4,12455.2,12811.7,12097.3,11221.9,12355.5,12025.8,13405.0,1777.4,3762.7,9033.1,11878.6,683.9,13017.6,6436.6,12077.1,8428.3,12641.9,12342.6,12603.9,11452.7,6666.8,7371.2,12132.6,3764.0,6827.4,9358.4,11873.3,11462.8,11944.7,12305.4,11185.1,9029.9,11800.7,11292.9,11112.2,12832.5,7284.2,12064.1,13394.5,6088.3,6476.7,11374.9,3795.1,3805.5,12847.7,11925.4,439.5,7586.9,14493.1,3821.1,6475.2,14482.9,12893.2,8172.5,12477.9,14441.9,12794.7,13129.5,8445.7,7291.4,11978.7,12518.4,6826.3,11122.4,12301.1,11899.9,11281.8,11876.3,680.6,11833.0,11301.6,11462.5,9306.6,6434.6,8427.6,12063.6,7799.8,11618.2,12119.6,11385.8,14482.1,3790.3,11773.8,11304.7,7299.8,7661.6,9072.8,11620.6,11673.7,3807.7,444.7,12370.5,446.3,6674.9,8640.3,12194.6,3824.6,11868.0,12123.3,0.0,8420.6,12054.0,15464.7,12609.3,12066.2,12099.6,12782.4,3795.1,12438.3,9309.0,10845.0,12907.9,8910.6,5887.1,7077.8,11679.4,11256.3,9263.6,13698.5,14768.8,8503.7,12374.8,8524.3,6809.6,11504.7,12102.8,11314.6,12843.8,8476.6,14494.9,13002.3,12452.2,9395.0,6454.1,13026.2,12373.7,12093.9,12114.8,15436.9,14591.4,12037.8,12366.7,12404.8,12335.3,8790.6,13070.4,13098.9,6766.5,11957.5,11549.0
Quality Hotel Ulstein,3259.0,3384.8,4157.3,4185.8,5354.4,4147.0,4531.8,4888.3,4173.9,3298.5,4432.1,4102.4,5481.6,6681.2,5640.3,861.1,3955.2,8135.8,5094.2,5439.2,4153.7,81.9,4718.5,7903.8,4680.5,3268.3,2012.5,2132.4,4209.2,5538.5,2146.7,6969.3,3949.9,3539.4,4021.3,4382.0,3261.7,857.9,3877.3,3369.5,4783.0,4909.1,2045.4,4140.7,5471.1,3157.4,5479.3,3451.5,5610.4,5561.4,4924.3,4002.0,8012.0,5494.7,6569.7,5581.4,5477.8,6559.5,4969.8,7175.1,6335.0,6518.5,4871.3,5206.1,99.3,2052.6,4055.3,4595.0,2172.0,4818.2,4377.7,3976.5,3358.4,3952.9,7783.8,3909.6,3378.2,3278.1,6917.5,5437.2,81.2,4140.2,717.0,3433.8,4196.2,3462.4,6558.7,5533.4,3850.4,3381.3,2061.0,6664.2,1990.0,3697.2,3489.3,5600.0,8017.2,7931.7,8023.3,2020.6,8993.4,4271.2,5546.0,3944.6,4199.9,8410.0,0.0,4130.6,7541.3,4685.9,4142.8,4176.2,4859.0,5647.4,4514.9,6919.9,2921.6,4984.5,1827.8,4110.8,1847.9,3495.0,3332.9,6773.9,5775.1,6845.4,251.8,7936.0,3285.5,2111.3,3581.3,4179.4,3391.2,4920.4,130.2,6571.5,5078.9,4528.8,6955.6,5456.7,5102.8,7934.9,4170.5,4191.4,7513.5,6668.0,4114.4,7927.9,7966.0,4411.9,3551.8,5147.0,5175.5,2112.2,4034.1,3625.6
KONGENS GATE 6,1293.4,819.0,86.0,114.5,1484.1,75.7,460.5,2285.1,102.6,1123.5,360.8,50.4,2878.4,10544.6,9050.0,3315.3,244.6,11999.2,2524.8,8848.9,82.4,4037.8,848.2,5334.4,2077.3,1830.0,5485.6,4874.6,1639.8,8948.2,5619.8,4794.3,222.1,1364.4,274.6,511.7,1086.7,3305.2,383.1,852.5,2608.0,1038.8,4827.7,47.6,2867.9,6567.1,8889.0,825.2,9020.1,8971.1,1054.0,255.3,11875.4,6099.2,4000.3,8991.1,8887.5,3956.3,1099.5,10097.5,3765.6,3915.3,2268.1,1335.8,4059.3,4796.2,77.9,2025.6,5645.1,2643.2,306.4,265.9,900.9,458.7,11647.2,421.8,1203.2,1839.8,4742.5,8846.9,4037.1,53.4,4580.4,1995.5,124.9,847.5,3989.3,8943.1,593.2,813.4,4803.1,10073.9,5853.4,552.4,2051.0,9009.7,11880.6,5362.3,11886.7,5493.7,12403.1,199.9,8955.7,381.9,1630.5,12273.4,4107.8,0.0,4938.1,815.6,36.1,104.9,2289.6,9057.1,1945.5,4744.9,1214.9,1114.2,5691.2,7520.5,5082.1,2056.7,892.8,4598.9,3171.9,4276.0,3972.3,5366.6,3567.1,5584.4,672.8,108.1,830.0,1050.1,4127.5,4002.1,2509.5,1774.5,4780.6,8866.4,1232.5,5365.5,99.2,120.1,4910.3,4098.6,83.5,5358.5,5396.6,1842.5,3324.3,1276.7,1305.2,5585.3,142.5,648.9
"Remmemsvik, 6264 Tennfjord",4687.4,4322.6,4937.2,4965.7,5700.1,4926.9,5311.7,3149.4,4953.8,4517.5,5212.0,4882.3,2366.7,13938.6,12444.0,6709.3,4767.6,15393.2,4337.9,12083.2,4933.6,7431.8,5064.2,7147.5,2941.6,5224.0,8879.6,8268.6,3462.9,12342.2,9013.8,7699.7,4762.3,4597.1,4833.7,4600.2,4480.7,6699.2,4689.7,4258.6,5513.4,5254.8,8221.7,4920.6,2381.9,9961.1,12123.3,4263.9,12414.1,12365.1,5270.0,4814.4,15269.4,9004.6,5577.1,12385.1,12121.8,1062.6,5315.5,11910.6,5578.7,4779.6,3132.4,5551.8,7453.3,8190.2,4835.2,3601.0,9039.1,5548.6,5157.6,4788.9,4257.4,4765.3,15041.2,4726.4,4597.2,5233.8,7647.9,12081.2,7431.1,4920.1,7974.4,5389.5,4976.1,4164.5,5566.1,12337.1,4720.2,4207.4,8197.1,12423.0,9247.4,4514.0,5445.0,12403.7,15274.6,7175.4,15280.7,8887.7,15637.4,5051.1,12349.7,4757.0,3453.6,15667.4,7501.8,4910.5,0.0,4307.1,4922.7,4956.1,4102.7,12451.1,3520.9,7650.3,4608.9,3873.7,9085.2,10754.8,8476.1,5450.7,4258.7,7504.3,1780.2,6089.1,7366.3,7179.7,6961.1,8978.4,4452.6,4959.3,4224.0,5266.1,7521.5,5578.9,4322.6,3247.9,7686.0,12100.7,5448.5,7178.6,4950.4,4971.3,128.6,5597.6,4894.3,7171.6,7209.7,3693.4,6718.3,5492.7,5521.2,8979.3,4801.5,4534.6
"Langelandsvegen 47, 6010 Ålesund",1856.9,1382.5,836.1,864.6,1599.0,825.8,1210.6,1664.5,852.7,1687.0,1110.9,781.2,2257.8,11108.1,9613.5,3878.8,808.1,12562.7,2383.4,9412.4,832.5,4601.3,963.1,5193.0,1456.7,2393.5,6049.1,5438.1,1508.4,9511.7,6183.3,5357.8,785.6,1927.9,838.1,499.1,1650.2,3868.7,946.6,1416.0,3171.5,1153.7,5391.2,819.5,2247.3,7130.6,9452.5,1388.7,9583.6,9534.6,1168.9,818.8,12438.9,6662.7,3858.9,9554.6,9451.0,3335.7,1214.4,9956.1,3624.2,3294.7,1647.5,1450.7,4622.8,5359.7,734.1,1646.5,6208.6,3206.7,1056.5,829.4,1464.4,1022.2,12210.7,985.3,1766.7,2403.3,5306.0,9410.4,4600.6,819.0,5143.9,2559.0,875.0,1411.0,3847.9,9506.6,1156.7,1376.9,5366.6,10468.5,6416.9,1115.9,2614.5,9573.2,12444.1,5220.9,12450.2,6057.2,12966.6,950.0,9519.2,945.4,1499.1,12836.9,4671.3,809.4,4317.5,0.0,821.6,855.0,2148.2,9620.6,1566.4,5308.4,1778.4,493.6,6254.7,8084.0,5645.6,2620.2,1456.3,5162.4,2551.3,4134.6,4535.8,5225.2,4130.6,6147.9,1236.3,858.2,1393.5,1165.0,4691.0,3860.7,2368.1,1153.9,5344.1,9429.9,1347.4,5224.1,849.3,870.2,4289.7,3957.2,793.2,5217.1,5255.2,1738.9,3887.8,1391.6,1420.1,6148.8,700.4,1212.4
"Storgata 16, 6002 Ålesund",1312.1,837.7,104.7,133.2,1502.8,94.4,479.2,2303.8,121.3,1142.2,379.5,69.1,2897.1,10563.3,9068.7,3334.0,263.3,12017.9,2543.5,8867.6,101.1,4056.5,866.9,5353.1,2096.0,1848.7,5504.3,4893.3,1658.5,8966.9,5638.5,4813.0,240.8,1383.1,293.3,530.4,1105.4,3323.9,401.8,871.2,2626.7,1057.5,4846.4,66.3,2886.6,6585.8,8907.7,843.9,9038.8,8989.8,1072.7,274.0,11894.1,6117.9,4019.0,9009.8,8906.2,3975.0,1118.2,10116.2,3784.3,3934.0,2286.8,1354.5,4078.0,4814.9,96.6,2044.3,5663.8,2661.9,325.1,284.6,919.6,477.4,11665.9,440.5,1221.9,1858.5,4761.2,8865.6,4055.8,72.1,4599.1,2014.2,143.6,866.2,4008.0,8961.8,611.9,832.1,4821.8,10092.6,5872.1,571.1,2069.7,9028.4,11899.3,5381.0,11905.4,5512.4,12421.8,218.6,8974.4,400.6,1649.2,12292.1,4126.5,36.1,4956.8,834.3,0.0,123.6,2308.3,9075.8,1964.2,4763.6,1233.6,1132.9,5709.9,7539.2,5100.8,2075.4,911.5,4617.6,3190.6,4294.7,3991.0,5385.3,3585.8,5603.1,691.5,126.8,848.7,1068.8,4146.2,4020.8,2528.2,1793.2,4799.3,8885.1,1251.2,5384.2,117.9,138.8,4929.0,4117.3,102.2,5377.2,5415.3,1861.2,3343.0,1295.4,1323.9,5604.0,161.2,667.6
Sjøbua,1337.3,862.9,21.9,14.4,1528.0,32.4,416.3,2329.0,50.0,1167.4,316.6,106.2,2922.3,10588.5,9093.9,3359.2,288.5,12043.1,2568.7,8892.8,51.6,4081.7,892.1,5378.3,2121.2,1873.9,5529.5,4918.5,1683.7,8992.1,5663.7,4838.2,266.0,1408.3,318.5,555.6,1130.6,3349.1,427.0,896.4,2651.9,1082.7,4871.6,112.7,2911.8,6611.0,8932.9,869.1,9064.0,9015.0,1097.9,299.2,11919.3,6143.1,4044.2,9035.0,8931.4,4000.2,1143.4,10141.4,3809.5,3959.2,2312.0,1379.7,4103.2,4840.1,144.4,2069.5,5689.0,2687.1,262.2,309.8,944.8,502.6,11691.1,465.7,1247.1,1883.7,4786.4,8890.8,4081.0,63.0,4624.3,2039.4,91.2,891.4,4033.2,8987.0,637.1,857.3,4847.0,10117.8,5897.3,596.3,2094.9,9053.6,11924.5,5406.2,11930.6,5537.6,12447.0,121.8,8999.6,425.8,1674.4,12317.3,4151.7,123.7,4982.0,859.5,135.9,0.0,2333.5,9101.0,1989.4,4788.8,1258.8,1158.1,5735.1,7564.4,5126.0,2100.6,936.7,4642.8,3215.8,4319.9,4016.2,5410.5,3611.0,5628.3,716.7,55.2,873.9,1094.0,4171.4,4046.0,2553.4,1818.4,4824.5,8910.3,1276.4,5409.4,18.4,39.3,4954.2,4142.5,96.9,5402.4,5440.5,1886.4,3368.2,1320.6,1349.1,5629.2,186.4,692.8
"Sjøholt, 6240 Sjøholt",2019.7,1654.9,2302.0,2330.5,3499.1,2291.7,2676.5,1456.3,2318.6,1849.8,2576.8,2247.1,2049.6,11270.9,9776.3,4041.6,2099.9,12725.5,845.2,9012.2,2298.4,4764.1,2863.2,3654.8,1248.5,2556.3,6211.9,5600.9,807.6,9674.5,6346.1,4628.7,2094.6,1526.1,2166.0,2449.1,1804.4,4031.5,2022.0,1590.9,2442.4,3053.8,5554.0,2285.4,2039.1,7293.4,9052.3,1596.2,9746.4,9697.4,3069.0,2146.7,12601.7,5933.6,2320.7,9717.4,9050.8,3127.5,3114.5,8417.9,2086.0,3080.4,1439.3,3350.8,4785.6,5522.5,2200.0,510.5,6371.4,2477.6,2522.4,2121.2,1589.7,2097.6,12373.5,2058.7,1650.3,2566.1,4576.9,9010.2,4763.4,2284.9,5306.7,2721.8,2340.9,1496.8,2309.7,9669.4,2052.5,1539.7,5529.4,8930.3,6579.7,1846.3,2777.3,9736.0,12606.9,3682.7,12613.0,6220.0,12566.4,2415.9,9682.0,2089.3,798.3,12999.7,4834.1,2275.3,4109.3,2156.0,2287.5,2320.9,0.0,9783.4,654.4,4579.3,1941.2,1722.6,6417.5,7683.8,5808.4,2783.0,1591.0,4433.3,2343.1,2596.4,4698.6,3687.0,4293.4,6310.7,1784.9,2324.1,1556.3,3065.1,4853.8,2322.5,829.9,1096.8,4615.0,9029.7,3247.5,3685.9,2315.2,2336.1,4081.5,2419.0,2259.1,3678.9,3717.0,622.4,4050.6,3291.7,3320.2,6311.6,2178.8,1866.9
Sjøkanten Café,7581.8,7707.6,8480.1,8508.6,9677.2,8469.8,8854.6,9211.1,8496.7,7621.3,8754.9,8425.2,9804.4,2029.4,64.7,5615.5,8278.0,3531.4,9417.0,2792.1,8476.5,5010.7,9041.3,8698.1,9003.3,7852.1,3066.2,3770.6,8532.0,134.4,3226.8,5713.9,8272.7,7862.2,8344.1,8704.8,7584.5,5612.3,8200.1,7692.3,7467.7,9231.9,3683.6,8463.5,9793.9,2487.7,2832.2,7774.3,65.2,89.3,9247.1,8324.8,3407.6,3942.4,10892.5,91.2,2830.7,10882.3,9292.6,4528.0,8833.4,10841.3,9194.1,9528.9,5028.1,3690.8,8378.1,8917.8,3225.7,7477.9,8700.5,8299.3,7681.2,8275.7,3179.4,8232.4,7701.0,7861.9,5662.1,2790.1,5010.0,8463.0,4767.0,8017.6,8519.0,7785.2,10881.5,189.7,8173.2,7704.1,3699.2,4017.1,6040.0,8020.0,8073.1,93.0,3412.8,8726.0,3418.9,3074.3,4984.8,8594.0,169.1,8267.4,8522.7,3805.6,5003.0,8453.4,11864.1,9008.7,8465.6,8499.0,9181.8,0.0,8837.7,5664.5,7244.4,9307.3,5877.8,2242.6,3477.2,8078.8,7655.7,5619.1,10097.9,11168.2,5086.1,8730.3,4923.7,3209.0,7904.1,8502.2,7714.0,9243.2,5059.0,10894.3,9401.7,8851.6,5750.5,2809.6,9425.6,8729.2,8493.3,8514.2,11836.3,10990.8,8437.2,8722.2,8760.3,8734.7,5190.0,9469.8,9498.3,3165.9,8356.9,7948.4
Skodje barnehage,1668.8,1304.0,1951.1,1979.6,2980.3,1940.8,2325.6,887.6,1967.7,1498.9,2225.9,1896.2,1480.9,10920.0,9425.4,3690.7,1749.0,12374.6,893.3,9024.4,1947.5,4413.2,2344.4,3702.9,679.8,2205.4,5861.0,5250.0,444.3,9323.6,5995.2,4640.9,1743.7,1538.3,1815.1,1880.4,1462.1,3680.6,1671.1,1240.0,2454.6,2535.0,5203.1,1934.5,1470.4,6942.5,9064.5,1245.3,9395.5,9346.5,2550.2,1795.8,12250.8,5945.8,2368.8,9366.5,9063.0,2558.8,2595.7,8466.0,2134.1,2517.8,870.6,2832.0,4434.7,5171.6,1849.1,156.4,6020.5,2489.8,2171.5,1770.3,1238.8,1746.7,12022.6,1707.8,1578.6,2215.2,4589.1,9022.4,4412.5,1934.0,4955.8,2370.9,1990.0,1145.9,2357.8,9318.5,1701.6,1188.8,5178.5,8978.4,6228.8,1495.4,2426.4,9385.1,12256.0,3730.8,12262.1,5869.1,12578.6,2065.0,9331.1,1738.4,435.0,12648.8,4483.2,1924.4,3540.6,1587.3,1936.6,1970.0,658.1,9432.5,0.0,4591.5,1590.3,1153.9,6066.6,7696.0,5457.5,2432.1,1240.1,4445.5,1774.4,2644.5,4347.7,3735.1,3942.5,5959.8,1434.0,1973.2,1205.4,2546.3,4502.9,2370.6,878.0,528.1,4627.2,9041.9,2728.7,3734.0,1964.3,1985.2,3512.8,2467.1,1908.2,3727.0,3765.1,634.6,3699.7,2772.9,2801.4,5960.7,1827.9,1516.0
