,Depot,"Rådhusplassen 1, 6002 Ålesund",Joker Geiranger,"Geiranger, 6216 Geiranger","Langsten, 6264 Tennfjord",Anno,"Ålesund, 6002 Ålesund",Atlanterhavsparken,"Borgundvegen 340, 6015 Ålesund","Borgundvegen 92, 6008 Ålesund",Bunnpris Brattvåg,BROGATA 1,Bunnpris Bryggja,Bunnpris Eid,Bunnpris Hareid,"Ikornes, 6222 Ikornnes",Bunnpris Langevåg,Bunnpris Nørve,Bunnpris Oldeide,Bunnpris Olden,Bunnpris Sjøholt,SKAREGATA 1,Bunnpris Spjelkavik,Bunnpris Stad,Bunnpris Straumgjerde,Bunnpris Stryn,NEDRE STRANDGATE 9,Bunnpris Ulsteinvik,Bunnpris Valderøy,Bunnpris Valldal,Bunnpris Vatne,Bunnpris Vedde,Bunnpris Volda,Bunnpris Ørsta,"Digernessundet, 6057 Ellingsøy",Gamle Blindheimsveg 25,Eurospar Hareid,LARSGÅRDSVEGEN 19,Eurospar Moa,Eurospar Sykkylven,Eurospar Valderøy,Eurospar Ørsta,Rasmus Rønnebergs gate 21,"Brattvåg, 6270 Brattvåg","Valderhaug, 6050 Valderøya","Hovdebygda, 6160 Hovdebygda","Haramsøya, 6270 Brattvåg","Spjelkavik, 6010 Ålesund",Joker Bellingen,Joker Fiksdal,Joker Flatraket,Godøya post i butikk,Joker Gursken,"Hellesylt, 6218 Hellesylt",Joker Larsnes,Joker Loen,Joker Stordal,Joker Sæbø,Joker Tomrefjord,Joker,Joker Vatne,Vigra post i butikk,Joker Åheim,Joker Åram,Kiwi Meieribygget Ørsta,"Volda, 6100 Volda",SUNDGATA 8,Kiwi Skodje,Kiwi Volda,Kiwi Sykkylven,SKARBØVIKGATA 25,NØRVEGATA 23,SPJELKAVIKVEGEN 42,Kiwi Deknepollen,"Eggesbønes, 6008 Ålesund",NEDRE KLOKKERSUNDVEGEN 2,FLISNESVEGEN 1,"Kverve, 6008 Ålesund","Fiskarstrand, 6037 Eidsnes",Kiwi Stranda,Kiwi Stryn,Kiwi Ulsteinvik,"Valderøy, 6050 Valderøya",RASMUS RØNNEBERGS GATE 6,Kiwi Myrvåg,Kiwi Langevåg,NEDRE STRANDGATE 51,LERSTADVEGEN 545,Kiwi Vestnes,Kiwi Nordfjordeid,SMEDGARDEN 1,"Vallekrysset, 6013 Ålesund","Ørsta, 6150 Ørsta",Meny Fosnavåg,LERSTADVEGEN 291,"Ulsteinvik, 6065 Ulsteinvik","Ålesund, 6008 Ålesund",Rabbevågen barnehage,"Storgata 16, 6002 Ålesund",Solsikka barnehage,SOLAVÅGSEIDET 76,Spar Ellingsøy,Spar Fiskåbygd,Spar Fosnavåg,Spar Hornindal,Spar Hovdebygda,Spar Langevåg,Spar Raudeberg,Spjelkavikvegen 61,Spar Straumane,Spar Svingen,Spar Søvik,Spar Tresfjord,Spar Ulsteinvik,Spar Valldal,Spar Vartdal,Spar Volda,Øvre Geilegrend 1,Esso Spjelkavik,"Ålesund lufthavn, 6040 Vigra",St1 Vegsund,St1 Vestnes,St1 Ørsta,"Vigra, 6040 Vigra",Sunde barnehage,Tennfjord barnehage,"Torvmyrane, 6010 Ålesund","Valldal, 6210 Valldal","Fosnavåg, 6090 Fosnavåg","Parkvegen 35, 6003 Ålesund"
Esso Spjelkavik,6207.9,11705.9,97097.3,97149.5,31790.2,11655.9,11831.1,15007.2,7987.0,9333.0,35617.3,13015.4,111855.4,117883.4,23832.5,18709.6,17274.0,9106.4,134644.4,131484.8,28444.0,11771.9,773.7,124037.7,25429.9,114998.9,11661.6,34004.6,21091.2,72932.5,22565.3,14449.6,59066.4,49936.8,14145.2,4074.5,23692.6,7416.2,799.6,18151.7,22424.4,49921.9,11570.0,35535.8,23029.2,53145.3,54022.7,1490.1,74928.7,40290.4,133230.8,26250.2,54405.1,74349.8,59802.3,125416.4,47264.0,74839.4,48304.6,155815.5,24695.9,29431.0,97376.4,81545.6,49626.8,60121.3,10792.5,20222.6,60622.3,18359.5,14111.9,9249.7,551.1,130151.8,7914.2,6449.2,6233.4,9481.2,14490.8,51575.5,114992.7,33998.0,14257.8,11608.2,42799.4,16322.7,12189.4,974.7,54075.7,116434.4,5224.8,721.3,49719.3,61536.0,4128.3,34128.9,9103.8,4514.4,11657.1,80946.5,6814.8,25961.9,80915.0,59926.6,92523.5,53131.4,16973.7,138797.8,657.5,36792.7,50144.6,41780.9,55981.9,32926.3,73306.0,29557.5,59837.0,2875.6,0.0,25762.1,3570.0,54121.2,50061.3,27699.9,8375.6,22758.2,19870.6,73288.4,60008.0,9965.3
"Ålesund lufthavn, 6040 Vigra",31178.2,16970.7,122308.9,122361.1,49761.6,16920.8,17096.0,20272.0,19165.6,17481.6,53588.7,18280.3,136825.7,142853.7,48802.8,43679.9,42244.3,17255.0,159614.7,156455.1,53655.6,17036.8,26481.8,149007.9,50400.1,139969.1,16926.5,58974.9,8044.3,98144.1,40536.7,39419.8,84036.7,74907.1,39356.8,29044.8,48662.9,19411.3,25581.5,43122.0,6873.2,74892.2,16834.8,53507.2,11478.5,78115.6,71994.1,25320.0,99899.0,58261.8,158201.1,14699.4,79375.4,99320.1,84772.6,150386.6,72475.6,99809.7,66276.0,180785.8,42667.3,3669.0,122346.7,106515.9,74597.1,85091.6,16057.3,42887.2,85592.6,43329.8,19376.8,17398.3,26259.2,155122.1,19909.3,19833.1,31203.7,17231.5,39461.1,76545.8,139962.9,58968.3,19522.7,16873.1,67769.7,41293.0,17454.2,25556.4,79287.3,141404.6,21474.2,25374.4,74689.5,86506.3,22257.9,59099.2,17057.3,29484.7,16921.9,105916.8,31785.1,23778.9,105885.3,84896.9,117493.8,78101.6,41943.9,163768.1,26567.3,61763.0,75114.9,59752.3,81193.5,57896.6,98517.6,54527.8,84807.3,23637.4,25833.9,0.0,28540.3,79332.8,75031.6,1937.9,33345.9,40729.6,17687.6,98500.0,84978.2,17918.8
St1 Vegsund,3630.9,14226.2,100559.7,100611.9,35252.6,14176.3,14351.5,17527.6,10507.3,11853.3,39079.7,15535.8,109278.4,115306.4,21255.5,15321.7,14697.0,11626.8,132067.4,128907.8,31906.4,14292.3,2970.9,121460.6,22042.0,112421.8,14182.0,31427.6,23611.6,76394.9,26027.7,11872.5,56489.4,47359.8,17607.6,567.6,21115.6,9936.6,3045.5,14763.8,24944.8,47344.9,14090.4,38998.2,25549.6,50568.3,57485.1,3135.1,72351.7,43752.8,130653.8,28770.6,51828.1,70961.9,57225.3,122839.3,50726.4,72262.4,51767.0,153238.5,28158.3,31951.4,94799.4,78968.6,47049.8,57544.3,13312.8,23685.0,58045.3,14971.7,16632.3,11770.1,2971.0,127574.8,10434.6,8811.0,2845.5,12001.6,11913.8,48187.6,112415.6,31421.0,16778.2,14128.6,40222.3,13745.7,14709.7,4355.1,57538.1,113857.3,7586.7,3351.0,47142.2,58959.0,6490.2,31551.9,11624.1,1937.4,14177.5,78369.5,4237.8,28482.3,78338.0,57349.6,89946.5,50554.3,14396.6,136220.8,2804.6,34215.7,46756.7,45243.3,59444.3,30349.3,76768.4,26980.5,57260.0,5324.5,3413.9,28282.4,0.0,57583.6,47484.3,30220.3,5798.6,26220.6,22390.9,76750.8,57430.9,12485.7
St1 Vestnes,60562.3,65172.6,91629.0,91681.2,42757.8,65122.6,65297.8,68473.9,61453.7,62799.7,51567.8,66482.1,166209.8,153397.5,78186.9,56394.0,71628.3,62573.1,188998.8,155995.4,26007.9,65238.6,55164.2,178392.0,63114.3,139509.4,65128.3,88359.0,74557.9,67464.2,38325.7,68803.9,113420.8,104291.2,41040.7,55997.6,78047.0,60882.9,55155.4,55836.2,75891.1,104276.2,65036.7,51486.4,76495.9,107499.6,69973.2,55845.9,129283.1,20373.0,187585.1,79716.9,108759.4,89256.4,114156.7,149926.9,41795.7,129193.8,12371.1,180326.1,36328.0,82897.8,151730.8,135899.9,103981.2,114475.6,64259.2,35894.2,114976.6,56044.0,67578.7,62716.4,54941.6,184506.2,61381.0,60166.4,53773.1,62947.9,68845.2,61519.2,139503.2,88352.4,67724.5,65074.9,97153.7,70677.0,65656.1,53874.3,139.6,152705.4,59580.7,54758.5,104073.6,115890.4,57845.6,88483.3,62570.5,58868.7,65123.8,135300.9,61169.2,55228.0,135269.4,114280.9,117034.1,107485.7,71328.0,193152.1,55048.0,91147.1,63333.0,57731.4,12530.1,87280.7,67837.7,83911.9,114191.4,57231.5,54363.4,79228.8,57924.4,0.0,104415.7,81166.6,62730.0,38708.8,61579.0,67820.1,114362.3,63432.0
St1 Ørsta,46657.0,60854.6,140590.8,140643.0,81880.9,60804.7,60979.9,64155.9,57135.7,58481.7,85708.1,62164.2,99224.4,68293.1,41418.0,53298.3,53478.6,58255.2,122489.5,81894.5,78534.8,60920.7,49599.2,101764.8,58799.2,65408.6,60810.4,31993.0,70240.0,123023.2,72656.1,50654.1,9200.0,837.6,64236.0,47733.0,41356.2,56565.0,49673.9,53733.5,71573.2,107.9,60718.7,85626.6,72178.0,3278.9,104113.4,49763.5,25338.4,90381.1,121075.9,75399.0,40174.7,66485.5,45571.9,75826.1,97354.8,25249.2,98395.4,106225.2,74786.7,78579.8,75103.6,72426.9,491.8,10254.9,59941.2,70313.4,10755.9,53568.9,63260.7,58398.4,49599.3,117996.9,57063.0,55439.4,49891.9,58629.9,50695.4,94494.5,65402.4,31986.4,63406.6,60757.0,28569.0,52527.3,61338.1,50983.5,104166.5,66844.1,54215.1,49979.4,587.6,47305.7,53118.5,32312.1,58252.5,46339.4,60805.8,58673.7,43208.8,75110.6,58642.2,45696.2,42933.3,3264.9,53178.2,126642.9,49432.9,30417.4,93951.9,91871.6,106072.7,32992.3,123396.8,20541.2,9970.6,51952.8,50042.3,74910.8,47228.4,104212.0,0.0,76848.7,42309.3,72849.0,69019.3,123379.1,45777.6,59114.0
"Vigra, 6040 Vigra",33116.1,18908.6,124246.7,124299.0,51699.4,18858.6,19033.8,22209.9,21103.4,19419.5,55526.5,20218.1,138763.6,144791.6,50740.7,45617.7,44182.1,19192.9,161552.6,158392.9,55593.5,18974.6,28419.7,150945.8,52338.0,141907.0,18864.4,60912.8,9982.1,100081.9,42474.5,41357.7,85974.6,76845.0,41294.7,30982.7,50600.8,21349.1,27519.3,45059.9,8811.0,76830.1,18772.7,55445.1,13416.3,80053.4,73931.9,27257.9,101836.8,60199.6,160138.9,16637.3,81313.2,101257.9,86710.5,152324.5,74413.5,101747.6,68213.8,182723.6,44605.2,2363.1,124284.6,108453.8,76535.0,87029.4,17995.2,44825.1,87530.4,45267.7,21314.7,19336.2,28197.1,157060.0,21847.1,21771.0,33141.6,19169.4,41399.0,78483.6,141900.8,60906.2,21460.5,18810.9,69707.5,43230.8,19392.1,27494.2,81225.1,143342.5,23412.0,27312.3,76627.4,88444.2,24195.7,61037.1,18995.2,31422.5,18859.8,107854.7,33723.0,25716.8,107823.2,86834.8,119431.7,80039.5,43881.8,165705.9,28505.2,63700.9,77052.7,61690.1,83131.4,59834.5,100455.5,56465.7,86745.2,25575.3,27771.7,1937.9,30478.2,81270.7,76969.5,0.0,35283.8,42667.5,19625.4,100437.8,86916.1,19856.7
Sunde barnehage,4996.3,19193.9,105527.4,105579.6,40220.3,19144.0,19319.2,22495.3,15475.0,16821.0,44047.4,20503.5,106399.4,110156.5,18376.4,20707.4,11817.9,16594.5,129188.3,123757.8,36874.1,19260.0,7938.6,118581.6,27427.6,107271.9,19149.7,28548.6,28579.3,81362.6,30995.4,8993.5,51339.5,42209.9,22575.3,6072.3,18236.6,14904.3,8013.2,20149.5,29912.5,42195.0,19058.1,43965.9,30517.3,45418.3,62452.8,8102.8,67201.8,48720.5,127774.7,33738.3,48949.0,76347.5,54346.2,117689.4,55694.1,67112.5,56734.7,148088.6,33126.0,36919.1,91920.4,76089.5,41899.9,52394.4,18280.5,28652.7,52895.3,20357.3,21600.0,16737.8,7938.7,124695.7,15402.3,13778.7,8231.2,16969.3,9034.7,53573.2,107265.7,28542.0,21745.9,19096.3,37343.3,10866.6,19677.4,9322.8,62505.8,108707.4,12554.4,8318.7,41992.3,56080.0,11457.9,28672.9,16591.8,4678.7,19145.2,75490.4,1548.2,33450.0,75458.9,54470.5,84796.6,45404.4,11517.6,133341.7,7772.3,31336.6,52142.4,50211.0,64412.0,27470.2,81736.1,21830.6,52110.1,10292.2,8381.6,33250.1,5567.8,62551.3,42334.4,35188.0,0.0,31188.3,27358.6,81718.5,54551.9,17453.4
Tennfjord barnehage,28966.4,34032.3,89733.2,89785.5,9869.1,33982.3,34157.5,37333.6,29857.8,31203.8,13364.7,35341.8,134613.9,140641.9,46591.0,32031.5,40032.5,30977.3,157402.9,154410.7,21080.0,34098.3,23568.3,146796.1,38751.8,137924.8,33988.0,56763.1,36074.9,65568.4,644.2,37208.0,81824.9,72695.3,9231.4,26833.0,46451.1,29287.1,23559.5,31473.6,37408.0,72680.4,33896.4,13283.3,38012.9,75903.7,31770.1,24250.1,97687.2,18369.3,155989.3,41233.8,77163.6,87671.7,82560.8,148342.3,39900.0,97597.9,26383.5,178741.4,2774.9,44414.7,120134.9,104304.1,72385.3,82879.8,33118.9,10991.6,83380.7,31681.5,36438.3,31120.5,23345.7,152910.3,29785.1,28570.5,28991.9,31352.0,37249.3,64897.4,137918.6,56756.5,36584.2,33934.6,65557.8,39081.2,34515.8,22278.4,38687.9,139192.8,27984.8,23162.6,72477.7,84294.5,26249.7,56887.4,30974.6,27272.8,33983.5,103705.0,29573.3,17195.3,103673.5,82685.1,115449.4,75889.8,39732.1,161556.3,23452.1,59551.2,63466.5,19528.3,48617.8,55684.8,65942.0,52316.0,82595.5,25635.6,22767.5,40745.7,26328.5,38733.4,72819.8,42683.6,31134.1,0.0,23546.3,65924.3,82766.4,31836.1
"Torvmyrane, 6010 Ålesund",25226.6,11019.1,104474.5,104526.7,32607.2,10969.2,11144.4,14320.5,13214.0,11530.0,36434.3,12328.7,130874.1,136902.1,42851.2,37728.3,36292.7,11303.5,153663.1,150503.5,35821.2,11085.2,20530.2,143056.4,44448.5,134017.6,10974.9,53023.3,13061.7,80309.7,23382.3,33468.2,78085.1,68955.5,23972.6,23093.2,42711.3,13459.7,19629.9,37170.4,14394.9,68940.6,10883.3,36352.8,14999.7,72164.0,54839.7,19368.4,93947.4,41107.4,152249.5,18220.7,73423.8,93368.5,78821.0,144435.1,54641.2,93858.1,49121.6,174834.2,25512.9,21401.5,116395.1,100564.3,68645.5,79140.0,10105.7,25732.8,79641.0,37378.2,13425.2,11446.7,20307.6,149170.5,13957.7,13881.5,25252.1,11279.9,33509.5,70594.2,134011.4,53016.7,13571.1,10921.5,61818.1,35341.4,11502.6,19604.8,61452.9,135453.1,15522.6,19422.8,68737.9,80554.7,16306.3,53147.6,11105.7,23533.1,10970.4,99965.2,25833.5,6624.5,99933.7,78945.3,111542.2,72150.0,35992.4,157816.5,20615.7,55811.4,69163.3,42597.9,63359.1,51945.0,80683.2,48576.2,78855.7,17685.8,19882.3,17732.6,22588.7,61498.4,69080.0,19670.4,27394.3,23575.2,0.0,80665.6,79026.7,11967.2
"Valldal, 6210 Valldal",79666.5,84276.8,32631.4,32683.7,74980.6,84226.9,84402.1,87578.2,80557.9,81903.9,78807.7,85586.4,142762.4,111074.2,97291.1,52124.4,90732.6,81677.4,166027.6,124432.4,45112.2,84342.9,74268.5,183514.0,45057.0,107583.9,84232.6,107463.2,93662.2,402.0,65755.7,87908.2,105971.0,123395.4,60145.0,75101.8,97151.2,79987.2,74259.7,52559.7,94995.4,123380.5,84141.0,78726.2,95600.2,112241.7,97213.1,74950.2,80853.7,87777.8,164613.9,98821.2,127863.7,46933.1,133260.9,118364.0,26098.3,80880.4,79775.9,148763.1,67886.3,102002.0,157408.6,155004.2,123085.4,105060.9,83363.4,54998.5,104885.5,52395.1,86682.9,81820.7,74045.9,161535.0,80485.2,79270.7,72877.4,82052.2,87949.4,19195.9,107639.1,107456.6,86828.8,84179.2,116258.0,89781.3,84760.3,72978.5,67698.3,110382.1,78684.9,73862.8,123177.9,134994.6,76949.8,107587.5,81674.7,77973.0,84228.1,154405.1,80273.4,74332.3,154373.6,133385.2,74710.8,112227.7,90432.3,170180.9,74152.2,110251.3,21009.7,84971.3,53089.5,106384.9,17.6,103016.1,105182.3,76335.7,73467.6,98333.0,77028.6,67743.8,123520.0,100270.9,81834.2,65948.7,80683.3,0.0,133466.6,82536.3
"Fosnavåg, 6090 Fosnavåg",56971.2,71168.9,179182.5,179234.7,92195.2,71118.9,71294.1,74470.2,67450.0,68796.0,96022.3,72478.4,87152.2,106884.9,36771.8,72682.3,59388.1,68569.4,109941.2,120486.2,88849.0,71234.9,59913.5,99334.4,79402.5,104000.3,71124.6,27346.8,80554.2,133337.5,82970.3,56563.7,46095.1,46368.8,74550.2,58047.2,36710.0,66879.2,59988.1,72124.4,81887.4,45807.1,71033.0,95940.8,82492.2,43991.8,114427.7,60077.7,69738.1,100695.4,108527.6,85713.2,29701.8,105077.2,35099.1,114417.8,107669.0,69648.9,108709.6,144816.9,85100.9,88894.0,72673.2,56842.4,46023.0,47150.0,70255.4,80627.6,47651.0,72332.2,73574.9,68712.7,59913.6,105448.6,67377.2,65753.6,60206.1,68944.2,56604.9,133086.2,103994.1,27340.2,73720.8,71071.2,17760.5,58436.8,71652.3,61297.8,114480.7,105435.8,64529.3,60293.6,46118.8,1692.5,63432.8,27665.9,68566.7,56653.6,71120.1,56243.3,53523.1,85424.9,56211.8,137.1,81525.0,43977.9,59087.8,114094.6,59747.2,25771.3,132543.6,102185.9,116386.9,28346.2,133711.0,66072.4,46865.8,62267.1,60356.5,85225.1,57542.7,114526.2,45726.2,87162.9,54870.2,83163.3,79333.5,133693.4,0.0,69428.3
"Parkvegen 35, 6003 Ålesund",15287.9,3670.7,106418.6,106470.8,41111.4,3620.8,3796.0,6972.1,3046.2,1362.2,44938.5,4980.3,120935.4,126963.4,32912.5,27789.5,26353.9,1135.7,143724.4,140564.7,37765.3,3736.8,10591.5,133117.6,34509.8,124078.8,3626.5,43084.6,13056.1,82253.7,31886.6,23529.5,68146.4,59016.8,23466.5,13154.5,32772.6,3520.9,9691.1,27231.7,14389.3,59001.8,3534.9,44857.1,14994.1,62225.2,63343.9,9429.7,84008.7,49611.6,142310.7,18215.1,63485.0,83429.7,68882.3,134496.3,56585.3,83919.4,57625.9,164895.4,34017.2,21395.9,106456.4,90625.6,58706.8,69201.2,2757.3,29543.9,69702.2,27439.5,6076.8,1278.9,10368.9,139231.8,3209.9,3942.8,15313.4,1282.8,23570.8,60655.4,124072.6,43078.0,6222.7,3573.1,51879.3,25402.6,4154.2,9666.0,63396.9,125514.3,5583.8,9484.1,58799.2,70616.0,6367.5,43208.9,840.4,13594.3,3622.0,90026.5,15894.8,17926.7,89995.0,69006.6,101603.5,62211.3,26053.6,147877.7,10677.0,45872.7,59224.6,51102.1,65303.2,42006.3,82627.3,38637.5,68917.0,7747.1,9943.5,17726.9,12650.0,63442.5,59141.3,19664.8,17455.6,32079.5,11835.4,82609.6,69087.9,0.0
